date,adj_close,close
1992-04-27,5.455499649,10.02999973
1992-04-28,5.439185143,10
1992-04-29,5.439185143,10
1992-04-30,5.537086964,10.18000031
1992-05-01,5.537086964,10.18000031
1992-05-04,5.575162888,10.25
1992-05-05,5.580600739,10.26000023
1992-05-06,5.586038589,10.27000046
1992-05-07,5.575162888,10.25
1992-05-08,5.575162888,10.25
1992-05-11,5.607795715,10.31000042
1992-05-12,5.580600739,10.26000023
1992-05-13,5.580600739,10.26000023
1992-05-14,5.537086964,10.18000031
1992-05-15,5.504454613,10.11999989
1992-05-18,5.537086964,10.18000031
1992-05-19,5.575162888,10.25
1992-05-20,5.569721699,10.23999977
1992-05-21,5.53164959,10.17000008
1992-05-22,5.553404331,10.21000004
1992-05-26,5.515331745,10.14000034
1992-05-27,5.526210785,10.15999985
1992-05-28,5.575162888,10.25
1992-05-29,5.575162888,10.25
1992-06-01,5.602356911,10.30000019
1992-06-02,5.569721699,10.23999977
1992-06-03,5.580600739,10.26000023
1992-06-04,5.564284325,10.22999954
1992-06-05,5.558843136,10.22000027
1992-06-08,5.553404331,10.21000004
1992-06-09,5.504454613,10.11999989
1992-06-10,5.466378212,10.05000019
1992-06-11,5.477254391,10.06999969
1992-06-12,5.493574619,10.10000038
1992-06-15,5.493574619,10.10000038
1992-06-16,5.466378212,10.05000019
1992-06-17,5.379350662,9.890000343
1992-06-18,5.357596397,9.850000381
1992-06-19,5.390229702,9.909999847
1992-06-22,5.379350662,9.890000343
1992-06-23,5.395670414,9.920000076
1992-06-24,5.390229702,9.909999847
1992-06-25,5.379350662,9.890000343
1992-06-26,5.379350662,9.890000343
1992-06-29,5.455499649,10.02999973
1992-06-30,5.460938454,10.03999996
1992-07-01,5.52077055,10.14999962
1992-07-02,5.504454613,10.11999989
1992-07-06,5.526210785,10.15999985
1992-07-07,5.471819401,10.06000042
1992-07-08,5.477254391,10.06999969
1992-07-09,5.53164959,10.17000008
1992-07-10,5.547966957,10.19999981
1992-07-13,5.553404331,10.21000004
1992-07-14,5.591479778,10.27999973
1992-07-15,5.586038589,10.27000046
1992-07-16,5.591479778,10.27999973
1992-07-17,5.564284325,10.22999954
1992-07-20,5.537086964,10.18000031
1992-07-21,5.542524815,10.18999958
1992-07-22,5.509888172,10.13000011
1992-07-23,5.52077055,10.14999962
1992-07-24,5.515331745,10.14000034
1992-07-27,5.52077055,10.14999962
1992-07-28,5.591479778,10.27999973
1992-07-29,5.651311398,10.39000034
1992-07-30,5.673068047,10.43000031
1992-07-31,5.678505421,10.43999958
1992-08-03,5.694823742,10.47000027
1992-08-04,5.689386845,10.46000004
1992-08-05,5.662191868,10.40999985
1992-08-06,5.640430927,10.36999989
1992-08-07,5.629551411,10.35000038
1992-08-10,5.629551411,10.35000038
1992-08-11,5.624112129,10.34000015
1992-08-12,5.607795715,10.31000042
1992-08-13,5.607795715,10.31000042
1992-08-14,5.634989738,10.35999966
1992-08-17,5.645871162,10.38000011
1992-08-18,5.645871162,10.38000011
1992-08-19,5.613237381,10.31999969
1992-08-20,5.607795715,10.31000042
1992-08-21,5.569721699,10.23999977
1992-08-24,5.509888172,10.13000011
1992-08-25,5.509888172,10.13000011
1992-08-26,5.537086964,10.18000031
1992-08-27,5.547966957,10.19999981
1992-08-28,5.564284325,10.22999954
1992-08-31,5.553404331,10.21000004
1992-09-01,5.580600739,10.26000023
1992-09-02,5.613237381,10.31999969
1992-09-03,5.618673801,10.32999992
1992-09-04,5.607795715,10.31000042
1992-09-08,5.575162888,10.25
1992-09-09,5.602356911,10.30000019
1992-09-10,5.645871162,10.38000011
1992-09-11,5.651311398,10.39000034
1992-09-14,5.727458,10.52999973
1992-09-15,5.667628288,10.42000008
1992-09-16,5.662191868,10.40999985
1992-09-17,5.662191868,10.40999985
1992-09-18,5.694823742,10.47000027
1992-09-21,5.683944702,10.44999981
1992-09-22,5.624112129,10.34000015
1992-09-23,5.624112129,10.34000015
1992-09-24,5.640526295,10.31000042
1992-09-25,5.585817814,10.21000004
1992-09-28,5.602230549,10.23999977
1992-09-29,5.607701778,10.25
1992-09-30,5.624114037,10.27999973
1992-10-01,5.602230549,10.23999977
1992-10-02,5.52563858,10.10000038
1992-10-05,5.48734045,10.02999973
1992-10-06,5.492811203,10.03999996
1992-10-07,5.465459347,9.989999771
1992-10-08,5.509222984,10.06999969
1992-10-09,5.449045658,9.960000038
1992-10-12,5.498283386,10.05000019
1992-10-13,5.52563858,10.10000038
1992-10-14,5.52563858,10.10000038
1992-10-15,5.531106949,10.10999966
1992-10-16,5.558465004,10.15999985
1992-10-19,5.613172054,10.26000023
1992-10-20,5.624114037,10.27999973
1992-10-21,5.635055542,10.30000019
1992-10-22,5.624114037,10.27999973
1992-10-23,5.618641853,10.27000046
1992-10-26,5.662409306,10.35000038
1992-10-27,5.667878628,10.35999966
1992-10-28,5.695239067,10.40999985
1992-10-29,5.711649418,10.43999958
1992-10-30,5.68976593,10.39999962
1992-11-02,5.739004612,10.48999977
1992-11-03,5.711649418,10.43999958
1992-11-04,5.684295177,10.39000034
1992-11-05,5.711649418,10.43999958
1992-11-06,5.711649418,10.43999958
1992-11-09,5.733533859,10.47999954
1992-11-10,5.739004612,10.48999977
1992-11-11,5.788241386,10.57999992
1992-11-12,5.793712616,10.59000015
1992-11-13,5.793712616,10.59000015
1992-11-16,5.777299881,10.56000042
1992-11-17,5.74994278,10.51000023
1992-11-18,5.799185276,10.60000038
1992-11-19,5.815594196,10.63000011
1992-11-20,5.853897095,10.69999981
1992-11-23,5.837481499,10.67000008
1992-11-24,5.870303154,10.72999954
1992-11-25,5.892187595,10.77000046
1992-11-27,5.908604145,10.80000019
1992-11-30,5.930484772,10.84000015
1992-12-01,5.925014496,10.82999992
1992-12-02,5.914071083,10.81000042
1992-12-03,5.91954422,10.81999969
1992-12-04,5.94689703,10.86999989
1992-12-07,5.99066782,10.94999981
1992-12-08,6.007081509,10.97999954
1992-12-09,5.99066782,10.94999981
1992-12-10,5.968781471,10.90999985
1992-12-11,5.957839489,10.89000034
1992-12-14,5.94689703,10.86999989
1992-12-15,5.941426277,10.85999966
1992-12-16,5.91954422,10.81999969
1992-12-17,5.974252701,10.92000008
1992-12-18,6.039906502,11.03999996
1992-12-21,6.034434795,11.02999973
1992-12-22,6.028963566,11.02000046
1992-12-23,6.023491859,11.01000023
1992-12-24,6.034434795,11.02999973
1992-12-28,6.028963566,11.02000046
1992-12-29,6.02896452,10.85000038
1992-12-30,6.040075302,10.86999989
1992-12-31,6.023405552,10.84000015
1993-01-04,6.012293816,10.81999969
1993-01-05,6.001181126,10.80000019
1993-01-06,6.006734848,10.81000042
1993-01-07,5.962281227,10.72999954
1993-01-08,5.934503555,10.68000031
1993-01-11,5.962281227,10.72999954
1993-01-12,5.962281227,10.72999954
1993-01-13,5.995622635,10.78999996
1993-01-14,6.040075302,10.86999989
1993-01-15,6.062302113,10.90999985
1993-01-18,6.056746006,10.89999962
1993-01-19,6.040075302,10.86999989
1993-01-20,6.023405552,10.84000015
1993-01-21,6.051188469,10.89000034
1993-01-22,6.067860603,10.92000008
1993-01-25,6.117870331,11.01000023
1993-01-26,6.117870331,11.01000023
1993-01-27,6.078974247,10.93999958
1993-01-28,6.084530354,10.94999981
1993-01-29,6.084530354,10.94999981
1993-02-01,6.140097141,11.05000019
1993-02-02,6.151211739,11.06999969
1993-02-03,6.206778526,11.17000008
1993-02-04,6.245668411,11.23999977
1993-02-05,6.229002953,11.21000004
1993-02-08,6.212329865,11.18000031
1993-02-09,6.173437119,11.10999966
1993-02-10,6.184548378,11.13000011
1993-02-11,6.20122242,11.15999985
1993-02-12,6.167881012,11.10000038
1993-02-16,6.006734848,10.81000042
1993-02-17,5.978952408,10.76000023
1993-02-18,5.967839718,10.73999977
1993-02-19,5.995622635,10.78999996
1993-02-22,5.984507084,10.77000046
1993-02-23,5.978952408,10.76000023
1993-02-24,6.067860603,10.92000008
1993-02-25,6.095641613,10.97000027
1993-02-26,6.112313747,11
1993-03-01,6.106751442,10.98999977
1993-03-02,6.178988934,11.11999989
1993-03-03,6.206778526,11.17000008
1993-03-04,6.178988934,11.11999989
1993-03-05,6.173437119,11.10999966
1993-03-08,6.267898083,11.27999973
1993-03-09,6.279015541,11.30000019
1993-03-10,6.306796551,11.35000038
1993-03-11,6.279015541,11.30000019
1993-03-12,6.234560013,11.22000027
1993-03-15,6.256785393,11.26000023
1993-03-16,6.256785393,11.26000023
1993-03-17,6.212329865,11.18000031
1993-03-18,6.251229286,11.25
1993-03-19,6.223445892,11.19999981
1993-03-22,6.195662975,11.14999962
1993-03-23,6.190106392,11.14000034
1993-03-24,6.173345566,11.05000019
1993-03-25,6.218039989,11.13000011
1993-03-26,6.190107346,11.07999992
1993-03-29,6.223628044,11.14000034
1993-03-30,6.24038744,11.17000008
1993-03-31,6.257144928,11.19999981
1993-04-01,6.234801292,11.15999985
1993-04-02,6.111892223,10.93999958
1993-04-05,6.11747551,10.94999981
1993-04-06,6.089545727,10.89999962
1993-04-07,6.111892223,10.93999958
1993-04-08,6.100719929,10.92000008
1993-04-12,6.178932667,11.06000042
1993-04-13,6.195693016,11.09000015
1993-04-14,6.190107346,11.07999992
1993-04-15,6.184520245,11.06999969
1993-04-16,6.184520245,11.06999969
1993-04-19,6.162171364,11.02999973
1993-04-20,6.134239674,10.97999954
1993-04-21,6.123061657,10.96000004
1993-04-22,6.078370571,10.88000011
1993-04-23,6.044849873,10.81999969
