date,adj_close,close
1991-10-28,2.083610773,10
1991-10-29,2.102364063,10.09000015
1991-10-30,2.104447603,10.10000038
1991-10-31,2.105488777,10.10000038
1991-11-01,2.105488777,10.10000038
1991-11-04,2.10131979,10.07999992
1991-11-05,2.099231482,10.06999969
1991-11-06,2.10131979,10.07999992
1991-11-07,2.107573032,10.10999966
1991-11-08,2.109657288,10.11999989
1991-11-11,2.109657288,10.11999989
1991-11-12,2.111742258,10.13000011
1991-11-13,2.107573032,10.10999966
1991-11-14,2.115909338,10.14999962
1991-11-15,2.117995501,10.15999985
1991-11-18,2.117995501,10.15999985
1991-11-19,2.113823414,10.14000034
1991-11-20,2.113823414,10.14000034
1991-11-21,2.113823414,10.14000034
1991-11-22,2.109657288,10.11999989
1991-11-25,2.105488777,10.10000038
1991-11-26,2.109657288,10.11999989
1991-11-27,2.109657288,10.11999989
1991-11-29,2.126628637,10.14999962
1991-12-02,2.145485401,10.23999977
1991-12-03,2.14129591,10.22000027
1991-12-04,2.145485401,10.23999977
1991-12-05,2.14129591,10.22000027
1991-12-06,2.145485401,10.23999977
1991-12-09,2.147578478,10.25
1991-12-10,2.147578478,10.25
1991-12-11,2.147578478,10.25
1991-12-12,2.149677277,10.26000023
1991-12-13,2.145485401,10.23999977
1991-12-16,2.145485401,10.23999977
1991-12-17,2.149677277,10.26000023
1991-12-18,2.147578478,10.25
1991-12-19,2.153865576,10.27999973
1991-12-20,2.168529749,10.35000038
1991-12-23,2.1769135,10.39000034
1991-12-24,2.1769135,10.39000034
1991-12-26,2.179009438,10.39999962
1991-12-27,2.181102991,10.40999985
1991-12-30,2.187389374,10.43999958
1991-12-31,2.206143856,10.47000027
1992-01-02,2.199821472,10.43999958
1992-01-03,2.191390276,10.39999962
1992-01-06,2.195608616,10.42000008
1992-01-07,2.204033852,10.46000004
1992-01-08,2.201927423,10.44999981
1992-01-09,2.197715998,10.43000031
1992-01-10,2.187178612,10.38000011
1992-01-13,2.172430515,10.31000042
1992-01-14,2.166106939,10.27999973
1992-01-15,2.164000034,10.27000046
1992-01-16,2.155570984,10.22999954
1992-01-17,2.159782171,10.25
1992-01-20,2.164000034,10.27000046
1992-01-21,2.170321226,10.30000019
1992-01-22,2.166106939,10.27999973
1992-01-23,2.155570984,10.22999954
1992-01-24,2.155570984,10.22999954
1992-01-27,2.151358128,10.21000004
1992-01-28,2.161895037,10.26000023
1992-01-29,2.153465271,10.22000027
1992-01-30,2.145037889,10.18000031
1992-01-31,2.158807039,10.18999958
1992-02-03,2.152450323,10.15999985
1992-02-04,2.158807039,10.18999958
1992-02-05,2.167280436,10.22999954
1992-02-06,2.167280436,10.22999954
