Date,r_silver,r_gold,beta,w_3sil,w_3gos,r_under,r_letf
2013-05-31,-0.019670069229504872,-0.013390027923529946,1.1397363743675475,0.46734729192776137,0.5326527080722385,-0.0044089673512606314,-0.006181556855428715
2013-06-03,0.021909280982444157,0.013715335287077801,1.1406161974488995,0.4671552056794487,0.5328447943205513,0.006265347400560766,0.008780668960686494
2013-06-04,-0.01386751186183588,-0.010342123745076148,1.1477891472350812,0.465595052143425,0.5344049478565749,-0.0019969344678752426,-0.0027892884230921317
2013-06-05,0.0029018096055610787,0.0009305338564478127,1.1469474351764313,0.46577758896915994,0.53422241103084,0.0018345361855634265,0.0025634575241652363
2013-06-06,0.010505233003880843,0.012371228872840812,1.147916489519733,0.46556744867841526,0.5344325513215848,-0.003695904614875744,-0.005162078646319443
2013-06-07,-0.04246512016355086,-0.023098080313421643,1.1445680331697072,0.4662943700237774,0.5337056299762225,-0.01602779580922192,-0.02242101284919263
2013-06-10,0.008464830445416016,0.0023137752508135545,1.1614606677802073,0.46265010273214335,0.5373498972678568,0.005777471497512789,0.008018843345568967
2013-06-11,-0.012590624294946173,-0.006636813948880493,1.164418838483463,0.46201778612344135,0.5379822138765586,-0.004862593105359903,-0.006739813504072477
2013-06-12,0.006976163826307724,0.010748038364651435,1.1647966485605676,0.46193715269511676,0.5380628473048832,-0.0055431152394386715,-0.0076817126123016315
2013-06-13,-0.009818260194527473,-0.010202667584430447,1.165515226469498,0.46178386915816283,0.5382161308418372,0.0020731042257329853,0.002871978271581345
2013-06-14,0.017190175608279956,0.007041284417896199,1.165350555139594,0.4618189870579791,0.5381810129420209,0.00898461090298885,0.012447791718985156
2013-06-17,-0.00892812615174654,-0.0032437106909938285,1.1709665533163025,0.4606243235172971,0.5393756764827029,-0.005129849423958255,-0.007088800261969102
2013-06-18,-0.003722910994312767,-0.011715412691745586,1.16730298594713,0.4614029540327475,0.5385970459672526,0.009952525222364759,0.013776373613053585
2013-06-19,-0.0024912738978432047,0.005122201174486918,1.159998025945006,0.46296338607184456,0.5370366139281554,-0.008433017148741222,-0.011712534521949503
2013-06-20,-0.08324850886389612,-0.06384679144629768,1.156509697086276,0.46371226679440836,0.5362877332055916,-0.009409075428407757,-0.013089311086039557
2013-06-21,0.006861047124942843,0.004432654999343644,1.1783948488587852,0.4590536011062819,0.5409463988937182,0.0016376293069481516,0.0022552788918951986
2013-06-24,-0.023298935179964286,-0.011458599440665407,1.1834455472372187,0.4579917283787227,0.5420082716212772,-0.009738306694333926,-0.013380191743260238
2013-06-25,0.001692866087550815,-0.0015664159801964672,1.1864435684719379,0.4573637364438728,0.5426362635561274,0.00355133025280658,0.004872749021309342
2013-06-26,-0.0480896866120355,-0.03545659829848469,1.191879612177749,0.45622943634502205,0.5437705636549779,-0.005829689982895334,-0.007979028524887674
2013-06-27,-0.002905199733892694,-0.01480152206672114,1.1955632606047215,0.4554639886461623,0.5445360113538377,0.014790956250109167,0.020210243788696815
2013-06-28,0.04953322293840556,0.010236110421130373,1.1886455004604586,0.456903596214926,0.543096403785074,0.037366116344112535,0.05121813880263103
2013-07-01,0.005603786495410823,0.02622975511128267,1.2123005119390726,0.4520181569381386,0.5479818430618615,-0.026194559054033666,-0.035521248916234587
2013-07-02,-0.013394638926509828,-0.00979381207820551,1.1800232854278305,0.4587106966629256,0.5412893033370744,-0.0018377126211229916,-0.00252893531010474
2013-07-03,0.020261106515209404,0.006834995309480618,1.1802286343840656,0.45866749212864505,0.5413325078713549,0.0121942493350796,0.016779317282737072
2013-07-05,-0.048910527917776614,-0.031307365175477164,1.176416033848844,0.4594709763425,0.5405290236574999,-0.012080041547784345,-0.016651285452655318
2013-07-08,0.015967093295790713,0.018138345747521933,1.196941144552211,0.45517832941483916,0.5448216705851608,-0.005743439023531919,-0.007842866939481757
2013-07-09,0.0052562619434866065,0.00890760367845922,1.1934772228779238,0.45589714338950954,0.5441028566104905,-0.005374760157178081,-0.007351013406183716
2013-07-10,0.0013594284556270875,0.0012039489289723537,1.1922571374483735,0.456150869767005,0.5438491302329952,-7.598824806352602e-05,-0.00010398631633874505
2013-07-11,0.04135563483559168,0.026214486557537997,1.1944798613916272,0.45568884800148085,0.5443111519985191,0.01004295856589102,0.013729392658252446
2013-07-12,-0.008223509919207173,-0.0017966774483842984,1.2295390390149947,0.44852320704005155,0.5514767929599484,-0.006014424855900829,-0.008092827374610121
2013-07-15,0.0023763024725811377,0.004695570332386989,1.228535240572174,0.44872523521021423,0.5512747647897859,-0.003392371155341475,-0.004566727633802848
