Date,r_spx_cc,r_ndx_cc,r_spx_oc,r_ndx_oc,beta,z_spx,z_ndx,r_pair_cc,r_pair_oc,fwd1_pair_oc,fwd1_spx_oc,fwd1_ndx_oc,fwd1_letf_oc
1986-01-30,-0.0045650838638428,-0.006538367151287416,-0.0045650838638428,-0.006538367151287416,0.8585708121286203,-0.5763692745893857,-0.7771814472875589,-0.002618919390872643,-0.002618919390872643,-0.004540428192112957,0.01170399334453509,0.00556018304544148,-0.007311456780850787
1986-01-31,0.01170399334453509,0.00556018304544148,0.01170399334453509,0.00556018304544148,0.8630055520555029,1.4720612322602915,0.656292426871779,-0.004540428192112957,-0.004540428192112957,0.0011282729087850364,0.01029373853591431,0.009892814829533858,0.0018282047553972484
1986-02-03,0.01029373853591431,0.009892814829533858,0.01029373853591431,0.009892814829533858,0.8514440006582447,1.280327179945487,1.166367401843224,0.0011282729087850364,0.0011282729087850364,0.007339125819795354,-0.005468374420547928,0.0026817684417472787,0.011890425907108202
1986-02-04,-0.005468374420547928,0.0026817684417472787,-0.005468374420547928,0.0026817684417472787,0.8516895552264344,-0.6736760240385983,0.31527413613402633,0.007339125819795354,0.007339125819795354,0.007809595107019578,0.0005638525561053598,0.008283730934733446,0.012726905903431923
1986-02-05,0.0007989728516311079,0.008283730934733446,0.0005638525561053598,0.008283730934733446,0.8408861901572598,0.09785445750891611,0.9738401376047677,0.007611885697486283,0.007809595107019578,0.004826131656320761,0.002394790058027896,0.006815776271730689,0.007908138428411158
1986-02-06,0.002394790058027896,0.006815776271730689,0.002394790058027896,0.006815776271730689,0.8308221460750491,0.2938911522051035,0.8108638215895227,0.004826131656320761,0.004826131656320761,0.002556048904757702,0.005106086717841407,0.00696121447750131,0.004116621123273857
1986-02-07,0.005106086717841407,0.005708422005130442,0.005106086717841407,0.00696121447750131,0.8627283115563472,0.65071565237491,0.681829382821231,0.0013032564323868347,0.002556048904757702,-0.0014387932250160647,0.007830014698390064,0.0052766094302874045,-0.002323571436805648
1986-02-10,0.007830014698390064,0.00513027099729646,0.007830014698390064,0.0052766094302874045,0.857648793007276,0.9969209174648291,0.6188653618523826,-0.0015851316580070092,-0.0014387932250160647,0.002234960498750351,-0.0014798710510987023,0.0009773357960973783,0.0036246120249687768
1986-02-11,-0.0014798710510987023,0.0009773357960973783,-0.0014798710510987023,0.0009773357960973783,0.8498204635594926,-0.18843665909123555,0.11859115911638014,0.002234960498750351,0.002234960498750351,0.002730597411834066,0.00023158138283552177,0.0029292549934019085,0.004409332326349506
1986-02-12,0.00023158138283552177,0.0029292549934019085,0.00023158138283552177,0.0029292549934019085,0.8578305351468478,0.029746024306466976,0.35587327301410615,0.002730597411834066,0.002730597411834066,-0.002139240087402106,0.006621256043425783,0.003605812744448489,-0.003436220904695783
1986-02-13,0.006621256043425783,0.003605812744448489,0.006621256043425783,0.003605812744448489,0.8676681273419163,0.8549183905071218,0.43805696645758324,-0.002139240087402106,-0.002139240087402106,-0.002246681861943392,0.01085556888964434,0.007149861128730395,-0.003612809844657711
1986-02-14,0.01085556888964434,0.007149861128730395,0.01085556888964434,0.007149861128730395,0.8655965510603143,1.3969328933354421,0.8701275441289585,-0.002246681861943392,-0.002246681861943392,-0.006423720183433743,0.012240637552994649,0.004102432457324667,-0.010361201096610099
1986-02-18,0.012240637552994649,0.004102432457324667,0.012240637552994649,0.004102432457324667,0.8599349989072429,1.5573596721713014,0.49824821520015483,-0.006423720183433743,-0.006423720183433743,0.0023728182685682723,-0.012092616220768626,-0.007780589163706497,0.0038694889204839112
1986-02-19,-0.012092616220768626,-0.007780589163706497,-0.012092616220768626,-0.007780589163706497,0.8396369525757928,-1.5160398979773475,-0.947990342714351,0.0023728182685682723,0.0023728182685682723,-0.007136062199727266,0.01119406068146156,0.002184244742935215,-0.011681790258525018
1986-02-20,0.01119406068146156,0.002184244742935215,0.01119406068146156,0.002184244742935215,0.8326117936896488,1.388627158708871,0.26567828827426454,-0.007136062199727266,-0.007136062199727266,-0.00021363127136564408,0.010800080475657836,0.008574774986163547,-0.0003533557677465372
1986-02-21,0.010800080475657836,0.008574774986163547,0.010800080475657836,0.008574774986163547,0.8137352566341767,1.3240531277172087,1.043076376534137,-0.00021363127136564408,-0.00021363127136564408,-0.005974200466544281,-0.0010686859524767778,-0.006835946472470211,-0.009921941182260833
1986-02-24,-0.0012465443210022409,-0.006695294169920096,-0.0010686859524767778,-0.006835946472470211,0.8063603754954899,-0.15237478468597437,-0.8184272437475844,-0.005690130223164959,-0.005974200466544281,-0.003715887690158629,-0.002451649553071311,-0.0057061559855322574,-0.006152784476662422
1986-02-25,-0.002451649553071311,-0.0057061559855322574,-0.002451649553071311,-0.0057061559855322574,0.8118078266448456,-0.2993089854772022,-0.6923112135054033,-0.003715887690158629,-0.003715887690158629,-0.004915443315075983,0.001430323903467201,-0.003766096983291334,-0.00817624978605629
1986-02-26,0.0011171187608927102,-0.003766096983291334,0.001430323903467201,-0.003766096983291334,0.8035566832089964,0.13705250851847972,-0.4630227836652781,-0.004663765229544824,-0.004915443315075983,0.0020418526824214703,0.012185373451790271,0.011881144169104463,0.003389028283292929
1986-02-27,0.012185373451790271,0.011881144169104463,0.012185373451790271,0.011881144169104463,0.8074673727162139,1.4972859726503962,1.4552403674416625,0.0020418526824214703,0.0020418526824214703,-0.003907669328867659,0.0006614362290355835,-0.003371120406687411,-0.006472552842364672
1986-02-28,0.0006614362290355835,-0.000711552030382756,0.0006614362290355835,-0.003371120406687411,0.8111876831460691,0.08129781409865831,-0.08687687352561652,-0.0012481009525630038,-0.003907669328867659,0.0004875446904031378,-0.0066102591754968465,-0.004878031288639395,0.0008073249309833375
1986-03-03,-0.0066102591754968465,-0.004878031288639395,-0.0066102591754968465,-0.004878031288639395,0.81170432755978,-0.8122656169097984,-0.5952399849246868,0.0004875446904031378,0.0004875446904031378,0.009359428130820274,-0.004613580403604489,0.005760645800322539,0.01577395286035822
1986-03-04,-0.004613580403604489,0.005760645800322539,-0.004613580403604489,0.005760645800322539,0.7800410994649807,-0.5781344122429494,0.7365280262241988,0.009359428130820274,0.009359428130820274,-0.0028212029943992883,0.0008922858427178326,-0.0021345693953276346,-0.0047829916296729036
1986-03-05,-0.00017830708642141424,-0.0021345693953276346,0.0008922858427178326,-0.0021345693953276346,0.7695220143583379,-0.022261299528848824,-0.2724809667065749,-0.001997358167010262,-0.0028212029943992883,0.0014619073049114335,0.0032978541609560708,0.003957417047977696,0.0024965583907582173
1986-03-06,0.0035214788170541134,0.003957417047977696,0.0032978541609560708,0.003957417047977696,0.7567071256852659,0.44157686365687987,0.5169808546500411,0.0012926889341631277,0.0014619073049114335,-0.0021211888848674757,0.001954437133492304,-0.0006391785223012203,-0.0036192000563003623
1986-03-07,0.001954437133492304,-0.0006391785223012203,0.001954437133492304,-0.0006391785223012203,0.7582798838446707,0.24563822377646716,-0.08351216469379522,-0.0021211888848674757,-0.0021211888848674757,0.008861393677449465,0.0044775212751766436,0.012259190977329082,0.015114466166803543
1986-03-10,0.0044775212751766436,0.012259190977329082,0.0044775212751766436,0.012259190977329082,0.7588567627175751,0.5628113772278884,1.6016341101548057,0.008861393677449465,0.008861393677449465,0.0032586428510293954,0.022552743265320307,0.02043039780944489,0.005550076569782235
1986-03-11,0.022552743265320307,0.02043039780944489,0.022552743265320307,0.02043039780944489,0.7614042671616256,2.8548068045228026,2.649203753430081,0.0032586428510293954,0.0032586428510293954,0.005927355927072075,0.0036686556854843566,0.008772189519943074,0.010015566354275038
1986-03-12,0.0036686556854843566,0.008772189519943074,0.0036686556854843566,0.008772189519943074,0.7754430605540483,0.4393307385002992,1.0860948426928987,0.005927355927072075,0.005927355927072075,0.0005409467382989654,0.0027952574784571027,0.0026599331785321922,0.0009230832498522815
1986-03-13,0.0027952574784571027,0.0026599331785321922,0.0027952574784571027,0.0026599331785321922,0.7580648496834871,0.34248848607281257,0.3391215858346461,0.0005409467382989654,0.0005409467382989654,-0.011123792930943146,0.014408853617966955,-6.798522011697283e-05,-0.018882768784830143
1986-03-14,0.014408853617966955,-6.798522011697283e-05,0.014408853617966955,-6.798522011697283e-05,0.7672926662979115,1.7805627786095792,-0.008671005617264391,-0.011123792930943146,-0.011123792930943146,0.0014257140465500319,-0.007947600332100402,-0.004319690522693431,0.0024825096123486795
1986-03-17,-0.007947600332100402,-0.004319690522693431,-0.007947600332100402,-0.004319690522693431,0.7229106056123308,-0.9707538019866156,-0.5582979891179417,0.0014257140465500319,0.0014257140465500319,0.005204391790960139,0.004730049086003829,0.008608577594012345,0.009079045160285603
1986-03-18,0.004730049086003829,0.008608577594012345,0.004730049086003829,0.008608577594012345,0.7196935467594112,0.5732303026088056,1.110326550408444,0.005204391790960139,0.005204391790960139,-0.000463294166300522,-0.0007633924705789941,-0.0010160467162362297,-0.0008061617968482225
1986-03-19,-0.0007633924705789941,-0.0010160467162362297,-0.0007633924705789941,-0.0010160467162362297,0.7240738823589302,-0.09243482189382383,-0.1305273062999329,-0.000463294166300522,-0.000463294166300522,-0.0006903854003595506,0.003989758736271831,0.0022037425651235676,-0.0012003994117640675
1986-03-20,0.003989758736271831,0.0022037425651235676,0.003989758736271831,0.0022037425651235676,0.7253892169398423,0.483027716760471,0.2827924608592029,-0.0006903854003595506,-0.0006903854003595506,0.011007821577601716,-0.013528354777499585,0.0013870218323535077,0.019298896918616453
1986-03-21,-0.013528354777499585,0.0013870218323535077,-0.013528354777499585,0.0013870218323535077,0.7111581491970895,-1.6738526959101587,0.18274224487073498,0.011007821577601716,0.011007821577601716,-0.011883600184726065,0.008528351437369519,-0.006182281103577325,-0.021366802256870508
1986-03-24,0.008528351437369519,-0.006182281103577325,0.008528351437369519,-0.006182281103577325,0.6685136187243301,1.0334838189387647,-0.8211876214010789,-0.011883600184726065,-0.011883600184726065,0.004366288381619735,-0.0025921072774626186,0.002685459802130641,0.007946214220195041
1986-03-25,-0.0025921072774626186,0.002685459802130641,-0.0025921072774626186,0.002685459802130641,0.648440978544081,-0.31250556212640734,0.35309500729327387,0.004366288381619735,0.004366288381619735,-0.008601278132865951,0.010991827784751829,-0.0015594516499118916,-0.01572788851805599
1986-03-26,0.010991827784751829,-0.0015594516499118916,0.010991827784751829,-0.0015594516499118916,0.6406419952032618,1.3307209290504995,-0.20641162281591455,-0.008601278132865951,-0.008601278132865951,0.0032725361798472104,0.007037497460887332,0.007640067911714787,0.006057976178868583
1986-03-27,0.007037497460887332,0.007605820379951167,0.007037497460887332,0.007640067911714787,0.6206086405204743,0.8445177611064282,1.0053127680639227,0.00323828864808359,0.0032725361798472104,0.0034514696880514973,-0.0002929544455837485,0.0032687488481992766,0.006376976604863032
1986-03-31,-0.0002929544455837485,0.0032687488481992766,-0.0002929544455837485,0.0032687488481992766,0.6237175868354763,-0.03505190182083661,0.4300211821319416,0.0034514696880514973,0.0034514696880514973,0.006894355567768974,-0.015738780254909268,-0.0027542903427938414,0.012822341253470863
1986-04-01,-0.015738780254909268,-0.0027542903427938414,-0.015738780254909268,-0.0027542903427938414,0.6130491533836107,-1.9057195921960286,-0.36757612822457253,0.006894355567768974,0.006894355567768974,0.0017164702096297022,0.0024241189321183576,0.003166057462884231,0.003222439492668951
1986-04-02,0.0024241189321183576,0.003166057462884231,0.0024241189321183576,0.003166057462884231,0.5979852036334629,0.283192724401102,0.4246177728465601,0.0017164702096297022,0.0017164702096297022,0.006792496503632615,-0.01374572738058244,-0.0014100957403980763,0.01276195263729294
1986-04-03,-0.01374572738058244,-0.0014100957403980763,-0.01374572738058244,-0.0014100957403980763,0.5967375910290408,-1.6074053049756232,-0.18948603107499126,0.006792496503632615,0.006792496503632615,-0.002315595982163191,-0.016260157265230113,-0.011263553063921794,-0.004480932724411368
1986-04-04,-0.016260157265230113,-0.011263553063921794,-0.016260157265230113,-0.011263553063921794,0.5502995411300514,-1.8880733568929025,-1.578517784544697,-0.002315595982163191,-0.002315595982163191,-0.006513454604570754,-0.0002623532203124279,-0.006665154296049192,-0.012381213189470773
1986-04-07,-0.0002623532203124279,-0.006665154296049192,-0.0002623532203124279,-0.006665154296049192,0.5782269083557797,-0.03242226268973809,-0.9384162405795772,-0.006513454604570754,-0.006513454604570754,0.00807329863109623,0.021388266129613642,0.019684366465869685,0.015697940435896198
1986-04-08,0.021388266129613642,0.019684366465869685,0.021388266129613642,0.019684366465869685,0.5428709257875312,2.681398286712873,2.9365216683040893,0.00807329863109623,0.00807329863109623,0.00026933986542400964,0.00098490803070872,0.0008393205274113136,0.0005118211953541555
1986-04-09,0.00098490803070872,0.0008393205274113136,0.00098490803070872,0.0008393205274113136,0.578714605034906,0.11779371175287112,0.11886122736697635,0.00026933986542400964,0.00026933986542400964,0.011487965788347786,0.011508031834893018,0.01818125421509298,0.021790266987791986
1986-04-10,0.011508031834893018,0.01818125421509298,0.011508031834893018,0.01818125421509298,0.5816188660906165,1.3765535559057602,2.5896627684079574,0.011487965788347786,0.011487965788347786,0.007130755646406033,-0.0019878244622315577,0.005930180872426805,0.013337122604163702
1986-04-11,-0.0019878244622315577,0.005930180872426805,-0.0019878244622315577,0.005930180872426805,0.6039641813399594,-0.2354942098478944,0.8118240008036877,0.007130755646406033,0.007130755646406033,0.005024198838461922,0.005551542788561958,0.008253429542052437,0.009529475343450866
1986-04-14,0.005551542788561958,0.008253429542052437,0.005551542788561958,0.008253429542052437,0.5816816741904277,0.6587995165475853,1.1741364398211802,0.005024198838461922,0.005024198838461922,0.005363066826069121,0.001896480742402451,0.006464155253925297,0.010179200923973992
1986-04-15,0.001896480742402451,0.006464155253925297,0.001896480742402451,0.006464155253925297,0.5805956281218672,0.22487508408411758,0.9275360057875793,0.005363066826069121,0.005363066826069121,0.014734008485095205,0.01888699606216293,0.02565844403884343,0.028004139199676235
1986-04-16,0.01888699606216293,0.02565844403884343,0.01888699606216293,0.02565844403884343,0.5784104321191437,2.2482897128654424,3.685981349038936,0.014734008485095205,0.014734008485095205,-0.0010536998077374268,0.0033440572806193725,0.0010068812676198302,-0.0019558935944835373
1986-04-17,0.0033440572806193725,0.0010068812676198302,0.0033440572806193725,0.0010068812676198302,0.6161919197076686,0.38770647236106554,0.13583908177490575,-0.0010536998077374268,-0.0010536998077374268,0.003455985743418392,-0.002674541825079979,0.0018109843501787903,0.00641955268218045
1986-04-18,-0.002674541825079979,-0.00877048239859679,-0.002674541825079979,0.0018109843501787903,0.6150591394062083,-0.31451330339849337,-1.1917030625239955,-0.007125481005357189,0.003455985743418392,-0.0004198067783131457,0.00973677928380523,0.005486427846524755,-0.000783908900065986
1986-04-21,0.00973677928380523,0.005486427846524755,0.00973677928380523,0.005486427846524755,0.6065901724466004,1.1680544829494228,0.753288416253725,-0.0004198067783131457,-0.0004198067783131457,0.008971916099509885,-0.0094794772907838,0.0032411470419673183,0.016774693776635593
1986-04-22,-0.0094794772907838,-0.004194879746010627,-0.0094794772907838,0.0032411470419673183,0.6045448374156845,-1.1310240628553547,-0.5789069310816638,0.0015358893115319395,0.008971916099509885,0.006846457707933856,-0.002763790834114155,0.005170844870368008,0.012786972164784293
1986-04-23,-0.002763790834114155,-0.002533852115405022,-0.002763790834114155,0.005170844870368008,0.6062733897527064,-0.326146755981374,-0.34734184132489115,-0.0008582392778391736,0.006846457707933856,0.014529651682976381,0.0011168739295177588,0.015210141696640367,0.02708598205374577
1986-04-24,0.0011168739295177588,0.015210141696640367,0.0011168739295177588,0.015210141696640367,0.6092809543488991,0.13140583636576855,2.0748780532304227,0.014529651682976381,0.014529651682976381,0.0031107598151355175,0.001115564866150276,0.0037847486941184894,0.00581751908748444
1986-04-25,0.001115564866150276,0.0037847486941184894,0.001115564866150276,0.0037847486941184894,0.6041682554138271,0.13253340931175037,0.5076162327019519,0.0031107598151355175,0.0031107598151355175,-0.005459072105400264,0.0032605908903093894,-0.003490046079715259,-0.010210958696785706
1986-04-28,0.0032605908903093894,-0.003490046079715259,0.0032605908903093894,-0.003490046079715259,0.603886256180446,0.3872940574341434,-0.46980017134343965,-0.005459072105400264,-0.005459072105400264,-0.004047174740813023,-0.010572681030358688,-0.010318911566391531,-0.007620831062497994
1986-04-29,-0.010572681030358688,-0.010318911566391531,-0.010572681030358688,-0.010318911566391531,0.5932021222970475,-1.2632137189042794,-1.3998212295287273,-0.004047174740813023,-0.004047174740813023,-0.008267489351548026,-0.020788291664655012,-0.021105822040383138,-0.015333116238582991
1986-04-30,-0.02074753793332762,-0.021105822040383138,-0.020788291664655012,-0.021105822040383138,0.6175751666339807,-2.4554826306692554,-2.7888346307934477,-0.008292657843963496,-0.008267489351548026,-0.0035397621518199135,-0.001528535172473533,-0.004551041342639395,-0.006390999707827605
1986-05-01,-0.001528535172473533,-0.004551041342639395,-0.001528535172473533,-0.004551041342639395,0.6616002098159056,-0.17209170277935998,-0.5602704497534775,-0.0035397621518199135,-0.0035397621518199135,0.0062787854834709675,-0.001573440934744208,0.005220276036591809,0.011260810426917069
1986-05-02,-0.001573440934744208,0.005220276036591809,-0.001573440934744208,0.005220276036591809,0.6727354192365913,-0.1779280216574556,0.6387585045950813,0.0062787854834709675,0.0062787854834709675,0.005346676313653764,0.01252183877284474,0.01374108095151616,0.009602616127887684
1986-05-05,0.01252183877284474,0.01374108095151616,0.01252183877284474,0.01374108095151616,0.6703811469020644,1.4144888198293544,1.6872545161437469,0.005346676313653764,0.005346676313653764,0.0013048734377125084,-0.002061120780637915,-9.545239726804766e-05,0.0023309633721661257
1986-05-06,-0.002061120780637915,-9.545239726804766e-05,-0.002061120780637915,-9.545239726804766e-05,0.6794001827234775,-0.22997065585058507,-0.011558608982265735,0.0013048734377125084,0.0013048734377125084,-0.004160339144140378,-0.0020290654907543226,-0.005536961764120885,-0.007436030822025167
1986-05-07,-0.004889578634505676,-0.005536961764120885,-0.0020290654907543226,-0.005536961764120885,0.6784515464154559,-0.5453488640987892,-0.6709602200315692,-0.0022196195782205356,-0.004160339144140378,0.0027467373415536065,0.0044476577584458,0.005791806668692612,0.004891362320300043
1986-05-08,0.0044476577584458,0.005791806668692612,0.0044476577584458,0.005791806668692612,0.6846456028134417,0.49587481462996824,0.6974421588618084,0.0027467373415536065,0.0027467373415536065,0.0027202577736929042,0.003036314282787389,0.00480395524580568,0.004839573379820244
1986-05-09,0.003036314282787389,0.00480395524580568,0.003036314282787389,0.00480395524580568,0.686258825025157,0.3385516238873418,0.5776304916173064,0.0027202577736929042,0.0027202577736929042,-0.0002646684100913541,-0.0011351871580084216,-0.0010448234375937115,-0.00047059191178325493
1986-05-12,-0.0011351871580084216,-0.0010448234375937115,-0.0011351871580084216,-0.0010448234375937115,0.6872479326414029,-0.12657372208708664,-0.12553339460570376,-0.0002646684100913541,-0.0002646684100913541,-0.0010385339400385543,-0.004924649212593724,-0.004437381605338797,-0.001843365387802051
1986-05-13,-0.004924649212593724,-0.004437381605338797,-0.004924649212593724,-0.004437381605338797,0.6901705113550882,-0.5501426085410361,-0.5326070638667175,-0.0010385339400385543,-0.0010385339400385543,-0.0036126621896969136,0.004779787684612957,-0.0002865212866661748,-0.006390788441919793
1986-05-14,0.004779787684612957,-0.0002865212866661748,0.004779787684612957,-0.0002865212866661748,0.6958762862497464,0.5367929868877778,-0.03432512871678271,-0.0036126621896969136,-0.0036126621896969136,0.0013383203384327805,-0.013092534723638583,-0.007897872390052796,0.0023541877439973895
1986-05-15,-0.013092534723638583,-0.007897872390052796,-0.013092534723638583,-0.007897872390052796,0.7054548965075206,-1.4878157299365942,-0.9461741770953691,0.0013383203384327805,0.0013383203384327805,6.95742290632382e-05,-0.007123654059294937,-0.004943371588470691,0.0001225111013756562
1986-05-16,-0.007123654059294937,-0.004943371588470691,-0.007123654059294937,-0.004943371588470691,0.7037042753350777,-0.807101891710869,-0.5920578092929568,6.95742290632382e-05,6.95742290632382e-05,0.0006696396744670563,0.0018903697017973453,0.0020323394388837013,0.0011673896591029857
1986-05-19,0.0018903697017973453,0.0020323394388837013,0.0018903697017973453,0.0020323394388837013,0.7208641585405242,0.21509766631687893,0.24208002953775595,0.0006696396744670563,0.0006696396744670563,0.0019417887086854053,0.012478575043700424,0.01094583075761646,0.0033837715417809272
1986-05-20,0.012478575043700424,0.01094583075761646,0.012478575043700424,0.01094583075761646,0.7215601154297322,1.4357196336211029,1.3112905224081177,0.0019417887086854053,0.0019417887086854053,0.004752256283434031,-0.0027953227749915044,0.0027387296962906316,0.008287277821351084
1986-05-21,-0.0027953227749915044,0.0027387296962906316,-0.0027953227749915044,0.0027387296962906316,0.7203198876199616,-0.31692668334988955,0.32760461912842875,0.004752256283434031,0.004752256283434031,-0.0002465779171850046,0.019834352216924866,0.013910076266806959,-0.00043164770121939045
1986-05-22,0.019834352216924866,0.013910076266806959,0.019834352216924866,0.013910076266806959,0.7137442165573695,2.248178067832876,1.6758904428400982,-0.0002465779171850046,-0.0002465779171850046,-0.0002718091077901362,0.005122484638265368,0.0033514275947874594,-0.00047760656609076914
1986-05-23,0.005122484638265368,0.0033514275947874594,0.005122484638265368,0.0033514275947874594,0.7073201694958203,0.5595051016014279,0.3988497756032587,-0.0002718091077901362,-0.0002718091077901362,-0.0035806639416628636,0.014087399256274002,0.006306058177273588,-0.006312086490173501
1986-05-27,0.014087399256274002,0.006306058177273588,0.014087399256274002,0.006306058177273588,0.7018131550813592,1.555487597001668,0.7588020795769937,-0.0035806639416628636,-0.0035806639416628636,-0.004482874935264509,0.007681327406792615,0.000806512309986962,-0.007964348386010713
