start,end,Never (drift),Monthly,Quarterly,Semi-annual,Annual,Daily (constant mix),Band 5pp (daily check),Band 25% rel (daily check),5/25 rule (daily check),Band 5pp (monthly check),5/25 rule (monthly check),5/25 rule (annual check),Drawdown trigger -15%,Drawdown trigger -20%
1991-11-01,2011-11-01,-49.081090340530324,0.0,14.198851541851187,3.1064232547461934,20.228161509059372,-272.11283947322863,29.43673606503383,31.663078368977526,29.43673606503383,25.805321967111716,25.805321967111716,46.187286304271154,55.361821831316774,36.25852263364315
1991-12-03,2011-12-01,-49.00134173969839,0.0,14.325945334987544,2.965713872864484,20.174916877986337,-270.9403695574286,29.429214027427708,31.556788206772435,29.429214027427708,25.678329285523382,25.678329285523382,46.198032874293915,55.41826199051414,36.197506361681505
1992-01-03,2012-01-03,-49.994385483831394,0.0,15.170759160287872,1.4889271072648924,18.574656447349902,-268.5891810924801,30.103696824392845,30.83283910403578,30.103696824392845,26.46886473552268,26.46886473552268,44.46677124523069,56.06702247912043,37.47180262963834
1992-02-03,2012-02-02,-49.46265845241715,0.0,15.12930391273537,1.4272963318773257,18.53822066095079,-267.70060386149595,30.01307600217995,30.770409477016702,30.01307600217995,26.167028159611583,26.167028159611583,44.77672008390776,56.01451797919932,37.1822262732624
1992-03-04,2012-03-05,-49.97849236952456,0.0,15.002014080462978,1.3234525424610233,18.40509769746035,-266.033655841702,30.176452855923408,29.73260696110147,30.176452855923408,26.235605746840474,26.235605746840474,44.36802139929475,56.134156660947454,37.661314602337455
1992-04-02,2012-04-03,-49.98973673599805,0.0,15.30301172547821,1.4982857775125424,18.59341083113364,-264.96154421062454,30.70634104260561,29.368055084433298,30.70634104260561,26.649492854549095,26.649492854549095,44.56825957306121,56.68532167762086,38.4046539417815
1992-05-04,2012-05-03,-50.89367272300693,0.0,15.210108314074322,1.0612245296015566,18.14046562339966,-263.33244906138196,29.885055349103684,29.130754019046634,29.885055349103684,26.04105194950357,26.04105194950357,43.716964689586305,55.8390460022884,37.57245051066782
1992-06-03,2012-06-04,-51.801313872632534,0.0,15.54085671312766,-0.11794295240008523,16.96208523153997,-262.94805886806216,27.86212142274591,30.15264202152368,27.86212142274591,24.550249068222563,24.550249068222563,42.59901439024549,53.81529278086106,34.98400800236779
1992-07-02,2012-07-03,-52.86942656594906,0.0,14.03801158621043,-0.7638982611890555,16.25551669911296,-262.82790314816174,28.161868984064586,28.214013875784705,28.161868984064586,24.50710891917174,24.50710891917174,42.17792180728486,54.22099450258955,35.79226642437261
1992-08-03,2012-08-02,-53.00976584560857,0.0,13.944887991674815,-0.8390014578840699,16.19899340274733,-261.00629232195917,27.99139651642024,28.42137707700143,27.99139651642024,24.46668890545345,24.46668890545345,41.99737725974151,54.01865322769428,35.60032506030319
1992-09-01,2012-08-31,-53.44783061616232,0.0,13.878178070092506,-0.9491415381024382,15.980577448675426,-260.2749016887329,27.69651728153688,27.626789999259938,27.69651728153688,23.994684154808876,23.994684154808876,41.734618833977336,53.79959088928743,35.34331810099323
1992-10-01,2012-10-02,-52.87593533579216,0.0,13.910841128454976,-0.8980859963148013,15.67668517090004,-257.26391020350235,26.953338574273733,26.9725680903643,26.953338574273733,23.078035014374443,23.078035014374443,41.300973553828335,52.88218505452136,34.325138442581334
1992-10-30,2012-11-02,-53.01219890098352,0.0,13.893074417452578,-1.0249755560010065,15.680004818801052,-254.63547272382536,27.191624579616658,26.582413661000448,27.191624579616658,23.391958356879794,23.391958356879794,40.98575370293567,52.98219082875421,34.80042575271458
1992-12-01,2012-12-04,-53.395638235731454,0.0,13.60688370839025,-1.2172506624952284,15.48272082482427,-253.15686248450265,26.731682739884466,26.127219371636645,26.731682739884466,22.951033593776593,22.951033593776593,40.48403249754973,52.483920294503775,34.340799891487976
1992-12-31,2013-01-04,-53.65444532716701,0.0,13.59088056760216,-1.2144865309848818,15.566608518617908,-252.19267754233778,27.586516015543072,25.05808615427041,27.586516015543072,23.591928918709204,23.591928918709204,40.55376104871389,53.336357041757765,35.66751970289328
1993-02-01,2013-02-05,-53.9428920973295,0.0,13.541852080174444,-1.3188946240227928,15.417887835882382,-251.11798655900185,27.363570109233404,24.39486173471117,27.363570109233404,23.20493255569822,23.20493255569822,40.18549289217077,53.02108154807917,35.40470348039282
1993-03-03,2013-03-07,-54.17203149863159,0.0,13.67810972884742,-1.197139603077435,15.555976311008024,-250.55766463761398,26.906883658337488,24.27767813907078,26.906883658337488,24.155006502644127,24.155006502644127,40.46998724095418,53.98436253675642,36.737085603504305
1993-04-01,2013-04-08,-53.99841588893173,0.0,13.643404460990105,-1.156417150218747,15.622242688140275,-249.9174266822246,27.488806300084434,24.92252179975285,27.488806300084434,24.603557972115997,24.603557972115997,40.850381700268116,54.381436039012684,37.09873497226069
1993-05-03,2013-05-07,-51.65911677038171,0.0,13.871899935724574,-0.11876891006679102,16.67803163218684,-249.29414389190273,29.031582125276234,26.987050799613943,29.031582125276234,27.67706121639124,27.67706121639124,43.98165171356716,58.71399734634019,42.10237193548849
1993-06-02,2013-06-06,-51.20928127811064,0.0,13.638853136557216,-0.28174540039449525,16.453974119305936,-247.27479508241058,29.296211471194766,27.24558714543468,29.296211471194766,28.016476037493465,28.016476037493465,44.064883459216105,58.682036958426224,42.09259350827166
1993-07-01,2013-07-08,-48.10039793819776,0.0,14.83029147478998,1.5661286327350865,18.602741474551543,-246.14101632383313,31.600861483684906,29.660780193296876,31.600861483684906,28.768800094871594,28.768800094871594,47.73519931043025,63.409353234884506,47.450726676290245
1993-08-02,2013-08-06,-46.87530266232143,0.0,14.671695679699948,1.4234543389091137,17.97890120683432,-244.9344623313321,32.30738673718925,30.351459323694208,32.30738673718925,29.518035015494437,29.518035015494437,48.80494541224634,64.52273096712035,48.62514387227846
1993-08-31,2013-09-05,-49.49731303716565,0.0,15.556339808981967,2.319789501725733,17.565901838927367,-243.35468160948892,29.620861126642417,29.812722571698203,29.620861126642417,28.0124544459448,28.0124544459448,45.550942521723755,60.547409484532636,44.27187236981878
1993-09-30,2013-10-04,-48.702721284317185,0.0,14.36470286281022,1.0993936009562333,19.082620825616736,-242.9664626821748,29.76307641455067,28.14220155929581,29.76307641455067,27.368545484529605,27.368545484529605,46.89526249212372,62.65714972346403,46.806665890575246
1993-10-29,2013-11-04,-46.91059603700643,0.0,14.410166824283532,1.4856208108637858,20.094565477917214,-242.02488487841123,30.318085061458167,28.90128144658277,30.318085061458167,28.463834817109568,28.463834817109568,48.82814755381659,64.85772491462649,49.15675038130285
1993-11-30,2013-12-04,-44.5601303393639,0.0,14.403150169255419,1.7979566831582972,21.977239657313685,-239.43010138020026,30.755622426990037,29.329911985160884,30.755622426990037,29.6912224469148,29.6912224469148,51.35122663854297,67.87968119775778,52.5068184204569
1993-12-30,2014-01-06,-43.511565676235264,0.0,14.335470639830206,2.2756933891909803,22.643482378343904,-238.205238808058,31.30462964227032,30.066834319382174,31.30462964227032,30.223370719257847,30.223370719257847,53.069137514445416,68.81124672747818,53.472297961261184
1994-01-28,2014-02-05,-47.17321733360258,0.0,14.130986643561272,2.171461011446496,22.519856457769993,-237.41663222287545,29.924824264064842,28.237574108889163,29.924824264064842,29.36518135991495,29.36518135991495,52.372541176206596,64.56601214189783,48.97158936894242
1994-03-01,2014-03-07,-45.49145993220982,0.0,13.814962588827306,1.8330952814538115,22.219503710654287,-237.21023249902774,30.2904959059469,29.1712945251299,30.2904959059469,29.61937708828577,29.61937708828577,52.5314605261018,66.49607242926959,50.95691145681647
1994-03-30,2014-04-07,-44.61261033540387,0.0,13.628180427029957,1.6713145390068185,22.07962123497831,-236.53303668234705,31.00899975293725,29.757683734392693,31.00899975293725,30.138995044868278,30.138995044868278,53.08223176487825,67.78023537221456,52.30105458751577
1994-05-02,2014-05-07,-44.451274863173126,0.0,13.580869943252694,1.6781395695408818,22.0991727808606,-235.57427795783957,30.66572417069313,29.441290872735948,30.66572417069313,29.60623894858294,29.60623894858294,52.53381585659022,68.24187219675926,52.837452091878404
1994-06-01,2014-06-06,-41.36992149478269,0.0,13.658455837954886,1.6251511246423433,22.055319609068924,-234.82277449898615,31.596846326271688,30.541276746296475,31.596846326271688,29.827245216198506,29.827245216198506,52.642870429300274,72.24450108399338,57.14847679182844
1994-06-30,2014-07-08,-42.79833943890088,0.0,13.60403447044245,1.535422439173928,21.998749482445845,-234.22315947188244,31.44604669694573,30.453428792525106,31.44604669694573,30.171985458793404,30.171985458793404,53.07084159175357,70.35965675521227,55.0290863842573
1994-08-01,2014-08-06,-44.67789705553615,0.0,13.473654626539044,1.4773795463063344,21.76066105129104,-232.95966830425562,30.329139619302836,29.09081725891216,30.329139619302836,29.19904895267056,29.19904895267056,52.13478374900049,68.17400330668465,52.78981274524863
1994-08-30,2014-09-05,-42.04207422505046,0.0,13.38813780401793,1.3771865271827721,21.723604431147514,-232.19737774973882,30.833308076241295,29.7943304336723,30.833308076241295,29.002520197205506,29.002520197205506,51.83754004412844,71.79482567059692,56.704884623908214
1994-09-29,2014-10-06,-42.121807048478566,0.0,13.586017242115389,1.6350299454326311,21.799460694376105,-231.56336011037172,31.474206926962456,30.04413200994982,31.474206926962456,29.573596401901714,29.573596401901714,52.51729668400262,72.02688967091086,56.921250896413426
1994-10-28,2014-11-04,-41.617296931300004,0.0,13.59096061988918,1.5888748747361348,21.77311003346949,-230.627623286348,31.25453604570172,29.792365072101035,31.25453604570172,29.01973885074849,29.01973885074849,51.952541595030596,73.06650630998668,58.085838879566865
1994-11-29,2014-12-04,-41.748712624425366,0.0,13.560072427720726,1.5046558689979506,21.781544443637557,-229.8914301529309,31.419762151978503,30.060874745136967,31.419762151978503,29.337767677231064,29.337767677231064,52.30036114320047,72.89025511619585,57.82726868836852
1994-12-29,2015-01-06,-45.318620445045084,0.0,13.572327194002476,1.7623375224196103,21.92336023476349,-228.56313272705097,30.355828512433902,28.43615320071935,30.355828512433902,28.811187847201936,28.811187847201936,51.9521340404383,68.69909290483145,53.37809512700575
1995-01-30,2015-02-05,-44.997353432143505,0.0,13.398084990008385,1.5863535945492835,21.804534746843185,-227.92754763623302,29.83328290073528,28.22224156622699,29.83328290073528,28.143531528592725,28.143531528592725,51.24884746174452,69.38901745715765,54.11516797903859
1995-03-01,2015-03-09,-42.581069189533416,0.0,12.652791840583877,0.8656555097497076,21.04173720554492,-226.81585522061675,29.896486602503103,28.444741476578717,29.896486602503103,27.483007047741648,27.483007047741648,50.41856062407035,72.45448837189139,57.53186753854944
1995-03-30,2015-04-08,-43.40554006714959,0.0,12.50778319323853,0.7350861861477043,20.932475948394202,-225.95094738096623,29.291936584947553,27.83609286427957,29.291936584947553,26.93072115138584,26.93072115138584,49.89670522151046,71.6786124279456,56.71750902383144
1995-05-01,2015-05-07,-43.00741969465616,0.0,12.426437589276862,0.3965523895188561,20.559936036206317,-224.70907880714154,29.12564259490935,27.58472961441827,29.12564259490935,26.47554625728077,26.47554625728077,49.25750540998975,72.0283737052485,57.162301077573474
1995-05-31,2015-06-08,-43.50215992098727,0.0,12.282640154099855,0.08498613377927455,20.179582975357047,-222.83548071307501,29.089592891513583,26.72796763258045,29.089592891513583,26.437890795873997,26.437890795873997,48.252587411665715,71.173078600828,56.374650844710494
1995-06-29,2015-07-08,-45.71871269541505,0.0,12.147875245605011,-0.11152218390542146,19.755897618745077,-221.39839522326233,28.484556156089802,25.401664696595994,28.484556156089802,26.083871145494708,26.083871145494708,47.63068869882758,68.51227943567739,53.61667528847258
1995-07-31,2015-08-06,-43.23156019300889,0.0,12.014180912132133,-0.3064446573475266,19.246865602682295,-220.21616521238352,29.873678309679796,25.677403715604896,29.873678309679796,26.738996557083006,26.738996557083006,46.93908922500212,71.80787896210461,57.25762305280435
1995-08-29,2015-09-04,-50.642899622967974,0.0,11.353399565294797,-0.9291202102623686,17.951675939327227,-219.13932369335586,26.627085453425625,21.686134824061565,26.627085453425625,24.63631909691566,24.63631909691566,45.11798191544125,62.58885699083283,47.71903633623786
1995-09-28,2015-10-06,-51.78880480705806,0.0,11.221207670688571,-1.4287265034074181,16.903881056098413,-218.14052669775208,26.04357152233394,21.767081256116594,26.04357152233394,23.994486996345987,23.994486996345987,43.288836042920664,60.96956468707448,46.75928061535384
1995-10-27,2015-11-04,-47.783595560142444,0.0,11.375366354895444,-2.1402651813051676,16.72623322572786,-217.76154597279663,27.006238037246,23.017109399228186,27.006238037246,24.222036993086782,24.222036993086782,43.70928970131472,61.421664070480105,51.99473195408588
1995-11-28,2015-12-04,-48.313090071878676,0.0,11.251609638112114,-2.3967037888494858,15.955098379762944,-216.41531896082535,26.905738211577823,23.15782163567759,26.905738211577823,23.97659259482543,23.97659259482543,42.562612905368,59.9603832204787,51.49902153299246
1995-12-28,2016-01-06,-53.13742540780542,0.0,10.49764700445266,-2.6874306394941705,15.036871554643394,-215.48125423202836,25.124513649352753,21.139251296247163,25.124513649352753,22.85290026256437,22.85290026256437,41.10167987419145,58.3424386437148,45.58517726317657
1996-01-29,2016-02-05,-56.94515344109918,0.0,10.920010792450086,-2.21102622524727,15.55476808115408,-214.26322344906933,24.25432289620666,19.444502596943636,24.25432289620666,22.940754886624504,22.940754886624504,41.12140353293326,59.134646856147114,39.98120122899351
1996-02-28,2016-03-08,-61.06159663980648,0.0,11.161857654904406,-2.0172802032658588,15.813592713198599,-213.95129678121182,21.8665303852017,18.125947868619097,21.8665303852017,21.008479374660105,21.008479374660105,40.159193324142976,56.80438665048637,35.38694788713492
1996-03-28,2016-04-07,-60.43786048812949,0.0,9.883567126378612,-2.9763845973418412,14.861776860375375,-213.42197728576372,21.815287266606642,18.122259467057145,21.815287266606642,20.565838699100336,20.565838699100336,39.80339354470841,55.76338564364791,36.73304628198926
1996-04-29,2016-05-06,-62.105594868853146,0.0,9.89351689737683,-2.9640953644616275,14.85826904157328,-212.4868854011086,20.965754817827698,17.45212164449894,20.965754817827698,19.58771260135661,19.58771260135661,39.25477507235931,54.47867327546652,34.663013872962
1996-05-29,2016-06-07,-59.62725827443505,0.0,9.632335905456202,-3.8436322248780463,13.987344761428044,-211.8682907911107,21.595165788155235,18.177045144105453,21.595165788155235,19.72605775707237,19.72605775707237,39.06961987977908,53.93235840858823,38.30311607969872
1996-06-27,2016-07-07,-65.6389041337313,0.0,9.472772974745691,-3.4049619776710394,14.933887198285145,-212.26201197862338,20.299347853478533,16.385839791561718,20.299347853478533,19.50616714963216,19.50616714963216,39.17059912398546,53.87003282151692,31.18173995907414
1996-07-29,2016-08-05,-60.29805695004775,0.0,9.544428648693426,-3.374898863757192,14.902540509058593,-211.68956385539062,20.6430739652963,18.061240195659245,20.6430739652963,19.250096063503364,19.250096063503364,39.304230489369814,56.61291999499829,37.69833573025405
1996-08-27,2016-09-06,-61.03655454001489,0.0,9.671408179952046,-3.216502424028267,14.278162300589425,-210.4227128948799,20.714231904923608,17.68209711797919,20.714231904923608,19.123444402247003,19.123444402247003,38.75790665985646,54.45813637587005,37.07133798307227
1996-09-26,2016-10-05,-61.117644180075374,0.0,9.764605375497393,-2.948086129344052,13.65242861558258,-209.6969619631417,21.298812983145954,17.790878126744403,21.298812983145954,19.311170684952472,19.311170684952472,38.77615992437855,52.76951946754372,37.811177554101235
1996-10-25,2016-11-03,-63.557899255781706,0.0,9.824570484666673,-3.3048448268013786,14.211947543387726,-208.98471382757356,20.63586758884517,17.00429736203768,20.63586758884517,19.217403500579877,19.217403500579877,38.865117027220286,53.21065201952635,34.54844920267597
1996-11-25,2016-12-05,-60.877949086566296,0.0,9.792282935754404,-2.5749924805618107,12.300445955066852,-207.99720663370547,21.88981139177759,17.79613110592937,21.88981139177759,19.142124916398107,19.142124916398107,38.10959050266405,49.246738965267326,39.30172262830878
1996-12-26,2017-01-05,-60.036506347254104,0.0,10.054732754718465,-2.163156960610646,12.404592022243754,-207.7645301636033,22.11492665786574,18.260312498501463,22.11492665786574,19.204274067945448,19.204274067945448,38.20683704096162,49.56477540847048,40.692086163525154
1997-01-27,2017-02-06,-62.758620827056966,0.0,10.099010816932985,-2.1170372272072413,12.479468055353049,-206.6699621074286,21.125010672340405,16.943210955331356,21.125010672340405,18.40907287201654,18.40907287201654,37.20983715088222,47.43759956977067,37.58944139052866
1997-02-26,2017-03-08,-62.73124130533381,0.0,10.05070881034964,-2.1725969803987333,12.432580315919761,-205.7162397536172,21.571071748758275,16.32616972395029,21.571071748758275,18.56600375258699,18.56600375258699,37.001958000659755,45.79437481761373,38.20976823833977
1997-03-27,2017-04-06,-63.141594596949346,0.0,10.175376454442109,-2.024330332752733,12.588597510763133,-204.88413898303247,21.86457957648269,15.712845377513496,21.86457957648269,18.46474863108849,18.46474863108849,37.04011821216824,46.46471553201303,37.4860603671423
1997-04-28,2017-05-08,-60.83501044476858,0.0,10.308837012416028,-2.07412755627967,12.526840658737548,-203.7694305830473,21.56684102220696,17.055967343408973,21.56684102220696,18.913330476957313,18.913330476957313,37.493462283157974,46.6731198671555,40.39281408560802
1997-05-28,2017-06-07,-67.22547571557325,0.0,9.906073293768358,-2.665472464116192,11.915040097454366,-202.1916492789688,20.132823464940053,16.706733551814512,20.132823464940053,17.20956077195801,17.20956077195801,34.98430187091728,40.931778276873665,33.459482047539794
1997-06-26,2017-07-07,-68.37377188110506,0.0,9.234393624379944,-3.5963534687488696,10.993340880207647,-200.96587909895325,19.75383637395467,17.65894914809607,19.75383637395467,16.554756420137373,16.554756420137373,33.911965080717366,37.53115890915648,32.944991653034435
1997-07-28,2017-08-07,-71.99439831868216,0.0,9.165403572390929,-3.689268591795525,9.793010670957614,-199.85757078861076,19.48440242403704,17.245968462955563,19.48440242403704,16.449082025393746,16.449082025393746,31.745880024443007,33.526866871782524,29.194512527255245
1997-08-26,2017-09-06,-72.82568963767221,0.0,9.390989731279387,-3.4749592153371367,10.513451227363024,-199.15913319645594,19.642204765988325,16.09083606643802,19.642204765988325,15.495593734868862,15.495593734868862,32.08344152887399,35.33370536523472,27.531367364181936
1997-09-25,2017-10-05,-70.11285624696883,0.0,9.107686339884236,-3.7071429497914643,10.149252906970219,-198.35265703009418,19.602407647141273,18.135355131785325,19.602407647141273,16.85634653423751,16.85634653423751,32.35885125760119,34.594544950801165,31.339590147707597
1997-10-24,2017-11-03,-68.35338002060709,0.0,9.242312480639558,-3.659755646814311,10.468186754113429,-197.90161917574878,19.76794134463722,19.05614459128735,19.76794134463722,17.174984819461336,17.174984819461336,33.12208384397497,35.65534225649536,33.577367710937445
1997-11-24,2017-12-05,-68.31483223066482,0.0,9.08778897195539,-3.838414717161065,10.230273843712112,-197.4996851870281,19.582058695617466,19.33415102617353,19.582058695617466,16.960688526590495,16.960688526590495,32.955623239077084,35.44309075308449,33.85276548186322
1997-12-24,2018-01-05,-66.85063576836514,0.0,8.99001297801627,-3.8874204752903374,10.218960959491596,-196.78334821371158,19.840978035920998,19.171832166369196,19.840978035920998,16.866123635221886,16.866123635221886,32.73625799308899,36.054759960708616,35.6662154316556
1998-01-27,2018-02-06,-69.81282951261659,0.0,8.449059669155545,-4.496469976549289,8.616880202951815,-195.36712416637903,19.3940454614161,18.570788876592914,19.3940454614161,16.602451667548923,16.602451667548923,30.386910209190265,33.65000385926464,31.857423926766604
