start,end,Never (drift),Monthly,Quarterly,Semi-annual,Annual,Daily (constant mix),Band 5pp (daily check),Band 25% rel (daily check),5/25 rule (daily check),Band 5pp (monthly check),5/25 rule (monthly check),5/25 rule (annual check),Drawdown trigger -15%,Drawdown trigger -20%
1997-02-26,2007-03-06,-12.260768849703396,0.0,25.648049337521073,-0.019247888398687962,20.638476831857933,-261.2853785428393,36.75901389328607,28.355712743197703,36.75901389328607,21.478699402226464,21.478699402226464,52.12003023594703,56.53692855224879,19.012866478518298
1997-03-27,2007-04-04,-7.401692803954418,0.0,25.80768422014934,0.14623216110010162,20.86824927930886,-261.32777896154425,37.99872909343583,28.375427599487413,37.99872909343583,21.95393230455034,21.95393230455034,54.92148924091778,62.5148025997202,23.59120780496493
1997-04-28,2007-05-04,-3.873563292904336,0.0,26.247704010480266,0.20332548244850202,20.984979512754798,-261.25100193107096,38.23817091346493,29.102789861492617,38.23817091346493,21.732114616199727,21.732114616199727,56.03802116178392,65.36238346825263,24.92306424242141
1997-05-28,2007-06-05,-7.495362868714661,0.0,25.625436456728767,-0.7760254120703358,19.8958182099207,-258.6252620961038,35.81229172731737,30.45150456222112,35.81229172731737,19.258424511168215,19.258424511168215,52.19586030606571,57.69943031010527,15.115762569297697
1997-06-26,2007-07-05,-9.708024265866477,0.0,24.201611335954443,-2.5509129857259616,18.45541936999595,-257.033213994331,35.313071840625824,30.894703196482354,35.313071840625824,16.745097708217305,16.745097708217305,48.418401701559866,51.72175475241403,7.659632354461987
1997-07-28,2007-08-03,-34.591625974100815,0.0,24.334723075261078,-2.2842947010048853,14.070043350484784,-254.20581417539,32.08420694702507,25.77843847467287,32.08420694702507,14.543029435700738,14.543029435700738,40.731473980955,33.36962319245407,-5.098051905532142
1997-08-26,2007-09-04,-25.932166747846264,0.0,24.509165569297497,-2.238862124976926,16.051221531176996,-254.14660073221907,33.16066936381867,27.770530230029067,33.16066936381867,15.153408608676866,15.153408608676866,43.91139966498869,40.295131953920205,0.341933193013233
1997-09-25,2007-10-03,-30.253736817160704,0.0,24.248567457654246,-2.681602601022348,14.864651441501842,-254.07927079896365,33.5949188399276,26.485475639699274,33.5949188399276,15.053075085893486,15.053075085893486,44.438876245112,39.812658294806624,-0.17716898116582058
1997-10-24,2007-11-01,-39.05654728894925,0.0,24.545851540853647,-1.404969960714375,15.421353634619273,-253.8394710933556,34.21776258970333,25.30848435398303,34.21776258970333,15.355337345126507,15.355337345126507,46.939908439433964,39.43690854354642,2.681026776059081
1997-11-24,2007-12-03,-45.68820370689064,0.0,24.563868211577855,-1.459003503789802,14.220418354369269,-253.94897423951736,32.534121049196955,24.221474804604348,32.534121049196955,14.457001233978417,14.457001233978417,43.82373239497195,33.33001176264894,-1.7903422846266004
1997-12-24,2008-01-03,-59.62484420688696,0.0,25.647138899558275,0.9097893244591759,15.075715733237072,-254.37146591349435,34.67794346313724,23.481670726044346,34.67794346313724,16.224577830070697,16.224577830070697,46.700065155511616,31.773702544592997,1.1157892813296044
1998-01-27,2008-02-04,-76.30760453457341,0.0,24.75928480291989,-0.05643430878832234,12.171373160883014,-252.91502967484502,35.809794110472914,23.221742298533687,35.809794110472914,19.6107683918334,19.6107683918334,42.294852978088656,23.991651415506965,-1.0879197528690376
1998-02-26,2008-03-05,-99.48534652479913,0.0,26.825946736979134,2.117265832777271,14.292330821468191,-250.73959973939353,34.164694778535676,22.953151518865234,34.164694778535676,18.040787317281648,18.040787317281648,44.2858783458,14.029545739495664,-5.784405027686734
1998-03-27,2008-04-04,-98.34911837292015,0.0,22.678126792425868,-2.0090695795715874,10.142730726367954,-248.86891063807371,31.30208828490577,24.49954184257974,31.30208828490577,15.85995222414871,15.85995222414871,40.07896517940868,7.294795724197556,-21.04083205434426
1998-04-28,2008-05-05,-82.78607084111877,0.0,23.087115169484473,-3.886347649117994,8.283132468007715,-248.78200231939428,32.02243589750964,27.010082258243084,32.02243589750964,17.05671153545696,17.05671153545696,38.262921535130445,14.8840230384506,-20.866166586266388
1998-05-28,2008-06-04,-93.51293432743103,0.0,22.35671269746442,-3.7454241661682985,8.405576425567496,-247.5716503993497,29.485042586736565,25.261350708445374,29.485042586736565,14.570809390941353,14.570809390941353,38.33984076460961,7.4991348451103335,-23.1613476200776
1998-06-26,2008-07-03,-110.56443691666252,0.0,20.902886175335755,-1.9590118702517145,11.02258310832216,-246.83273530449634,29.331999300159506,20.605635759003427,29.331999300159506,13.433168905263582,13.433168905263582,40.84498945168713,2.0452001350501625,-17.338070417665108
1998-07-28,2008-08-04,-113.30012311925763,0.0,21.072780253303947,-2.0336475173143853,11.014622012375241,-245.3143246579481,27.381111096254074,20.62362778024296,27.381111096254074,12.962366774385004,12.962366774385004,40.774524926388,-0.1334549392484341,-22.10258700777512
1998-08-26,2008-09-03,-98.97647885772409,0.0,21.03844967063173,-2.314951351052308,10.838105336750115,-247.60086042201922,25.634891311541175,21.442351323583964,25.634891311541175,13.918236946177664,13.918236946177664,40.91599924632927,12.123917995081612,-22.695975640789623
1998-09-25,2008-10-02,-104.63227407380815,0.0,17.655392577617945,-4.029979868029887,19.621075468490012,-245.38808884003504,25.66192820387725,17.615464365512423,25.66192820387725,16.97033885803334,16.97033885803334,49.67253765078894,13.567569242978195,-7.279868850900151
1998-10-26,2008-10-31,-113.55127152914868,0.0,15.159954880064053,4.852273593809464,28.955701335258155,-232.56377099580172,32.99840774446672,26.886697897934297,32.99840774446672,18.550523576070788,18.550523576070788,58.8003968464923,20.09302206198882,-6.466383081267235
1998-11-24,2008-12-02,-135.32756710243456,0.0,17.179415660226738,21.135416855218025,51.661595546699246,-230.92818026494655,30.525716581990547,29.900506290190254,30.525716581990547,26.557411593484126,26.557411593484126,81.4606113537364,31.468147016651127,-2.5633327188878674
1998-12-24,2009-01-02,-151.3720751366132,0.0,8.135676402527547,10.809815466772399,39.24441143173585,-232.4681478928392,30.003459689824652,30.854108067757124,30.003459689824652,24.498860091943797,24.498860091943797,69.39473306383005,21.18223141891029,-9.803627198263776
1999-01-27,2009-02-03,-157.72269549609197,0.0,6.253012711645578,9.451964822573267,37.344318590761816,-230.75523660083252,24.14966700899912,25.730109459773942,24.14966700899912,19.583250377326333,19.583250377326333,66.98134863976523,30.706751429319112,-1.6514373793130588
1999-02-26,2009-03-05,-146.0685800536332,0.0,14.067620527693503,17.235844561096503,44.86027359043243,-228.28549489886996,26.72993650222999,28.85266664741426,26.72993650222999,25.127127186095333,25.127127186095333,75.01172573733284,57.612422699699906,20.914583748863347
1999-03-29,2009-04-03,-172.1701328068792,0.0,1.3580518610356584,1.6537002908734166,29.439786129934475,-229.5317688161358,28.643864305462063,29.652334815157833,28.643864305462063,24.780826692145652,24.780826692145652,57.30264742487945,45.93654894079479,-14.580305070648336
1999-04-28,2009-05-05,-182.7937784428002,0.0,2.195063421337462,-1.9087950360674455,25.871947570546006,-229.4224162451042,28.55306991681683,32.30574968671629,28.55306991681683,27.746881054970807,27.746881054970807,52.28185723616274,47.041739150388565,-27.14921713975249
1999-05-27,2009-06-04,-184.5441246051305,0.0,3.917264134478682,-1.7034440183061328,26.105714214685882,-229.78450829956643,29.484180822845207,35.126774847307196,29.484180822845207,27.684162130996448,27.684162130996448,52.73489869314973,50.75915969370293,-30.223586213025122
1999-06-28,2009-07-06,-195.64394074703006,0.0,2.263899639065592,-4.101875261055543,23.020132606350607,-227.50418653765703,26.150835107816572,29.745309173634382,26.150835107816572,25.41236518331269,25.41236518331269,47.16371548766585,43.81013412837697,-33.704723375815874
1999-07-28,2009-08-04,-200.13747261776072,0.0,2.211407886005823,-4.338938161969619,24.41643084467149,-228.16510088917053,29.433003371537314,38.04347298042465,29.433003371537314,27.517043559635024,27.517043559635024,47.6777291663244,51.64169015786868,-41.789589342904335
1999-08-26,2009-09-02,-204.18605029313807,0.0,1.4293470100112948,-5.141319029560165,22.628860663307382,-228.08874174871985,29.5494801663998,37.485541714277204,29.5494801663998,25.76097807002853,25.76097807002853,45.5366376458266,47.82403401241142,-42.00028297746794
1999-09-27,2009-10-02,-182.52352930175243,0.0,2.1473808029237595,-4.552930378605158,28.009121589260833,-228.23348662921904,33.96838256124024,44.1524920039571,33.96838256124024,30.070759377338607,30.070759377338607,55.17623465361332,57.06390395538552,-33.78847470321355
1999-10-26,2009-11-02,-177.66515856640464,0.0,2.6153780396254156,-2.655215715305914,31.20926934805146,-225.03478358664842,36.29519037850804,47.174635846998214,36.29519037850804,32.857932897887295,32.857932897887295,59.10559337170662,59.42551297241749,-29.572809407301115
1999-11-24,2009-12-02,-194.12491687063937,0.0,3.04993785684049,0.5271434858911128,32.42496652656746,-223.26162074642886,36.22470695191504,45.845584880528364,36.22470695191504,34.42170762291141,34.42170762291141,57.286306879664735,56.38008702159247,-30.886859456520366
1999-12-27,2010-01-04,-207.67808559354117,0.0,-0.5286010240412864,0.5877517006003252,29.653853636231187,-222.46728406144723,31.978890995356668,40.40152947352604,31.978890995356668,33.25892131650576,33.25892131650576,51.759536635374026,56.04738131879561,-42.47257804848026
2000-01-26,2010-02-03,-208.1911746977094,0.0,-0.6962702159185596,0.3595184831728382,29.254574606001338,-222.25012062178084,31.453529756841903,40.55636362260806,31.453529756841903,30.880940379864885,30.880940379864885,48.39502016034114,51.224656739130566,-40.2389890146293
2000-02-25,2010-03-05,-203.25544519185001,0.0,-1.0294465779314699,0.030854075230291045,29.049394344247137,-223.1957763937209,31.70296666576533,42.41166818661046,31.70296666576533,33.018790953240895,33.018790953240895,49.6592132359841,55.42435989432937,-38.541939095819714
2000-03-27,2010-04-06,-221.0831921499201,0.0,-1.2814561936780322,-0.16256626918398354,28.771325842502637,-222.14800882914386,31.873643538686824,36.328419230062806,31.873643538686824,31.55380015128495,31.55380015128495,51.983770410273245,52.88038716311006,-48.95895691329643
2000-04-26,2010-05-05,-213.1287447754282,0.0,-0.9830077412797955,-0.09465550115272947,28.90370363555439,-222.70683658587532,31.44423730278234,40.11323952747503,31.44423730278234,30.313088300732982,30.313088300732982,47.8753107395069,49.15045830631293,-39.06252383304442
2000-05-25,2010-06-04,-207.19750791079238,0.0,-0.39286194869259106,0.3616433508235595,29.290417196550234,-222.142083662189,31.068566082836924,42.88180460652935,31.068566082836924,27.658759572626312,27.658759572626312,43.37463939497521,42.329732763171094,-30.133669947054464
2000-06-26,2010-07-06,-213.44652154671851,0.0,1.442901747150671,2.046137658002767,29.372817533577233,-220.4471876272196,30.56750565930244,39.82626325163441,30.56750565930244,24.82657155346013,24.82657155346013,42.22401779575114,37.38667114057126,-34.25351896829687
2000-07-26,2010-08-04,-215.57495548920392,0.0,1.421661251226336,2.0356766441831375,23.732167575345464,-222.07784654993068,25.690036795491533,34.92607286947447,25.690036795491533,24.056558527500993,24.056558527500993,40.807466542673865,42.31901435360675,-43.04208418391742
2000-08-24,2010-09-02,-222.98722627738022,0.0,-0.7812986045441228,-0.16754529865714574,24.862775267351367,-221.38512733017367,26.66719575984633,34.41209262905254,26.66719575984633,21.92897546249739,21.92897546249739,39.75721386033637,35.60728335609831,-40.933101626035025
2000-09-25,2010-10-04,-213.1764633920752,0.0,-0.38641004115769206,0.050228484760328485,23.735777546425307,-221.142498508764,26.322431796881318,37.42859859796166,26.322431796881318,24.970294873343235,24.970294873343235,40.48956626307998,41.81381900816517,-36.43106620418335
