Date,1x  CSPX,2x  (e.g. 2USL),3x  (e.g. 3USL)
1988-07-18,1.0766186310449772,1.0924499723032985,1.0855706398304583
1988-07-19,1.0685724409380093,1.0757871544955582,1.0605782934650148
1988-07-20,1.0746214563626297,1.0876373014507814,1.07794986512422
1988-07-21,1.0613432504271707,1.060423019529821,1.0373356875489592
1988-07-22,1.048768008057391,1.0349682192085234,0.9998351512547852
1988-07-25,1.0537628754210486,1.0445057500440489,1.0135103929302953
1988-07-26,1.0559464116964599,1.0485070143572521,1.019184973889761
1988-07-27,1.0454406192135954,1.0273101856352245,0.9881266301212159
1988-07-28,1.0594544759587252,1.0545257015227452,1.027245392234228
1988-07-29,1.0834243855206362,1.1019093997047436,1.0963297770818052
1988-08-01,1.084475632936699,1.1037014522043758,1.0988424053356294
1988-08-02,1.0842773309123575,1.1029513774464113,1.097560254458963
1988-08-03,1.0880615444348194,1.1103039480994026,1.108373399392163
1988-08-04,1.0846617649879,1.1030195225645205,1.0973036822366558
1988-08-05,1.0817695863470924,1.0967901648094056,1.08784586569872
1988-08-08,1.0774327258143774,1.0876543486135146,1.0740948190911879
1988-08-09,1.0641941917235032,1.060577783676174,1.0338245538181454
1988-08-10,1.0459191554691314,1.0238152264491691,0.9799174761268752
1988-08-11,1.0494690452808697,1.0304391296355313,0.9892807161319632
1988-08-12,1.0486853465986192,1.0285722123768932,0.9864441949855851
1988-08-15,1.0337290355641358,0.9989067649862186,0.9436213857334262
1988-08-16,1.0413785858476252,1.013370610954602,0.9639742782596009
1988-08-17,1.0422346311965303,1.0147133413231864,0.96574560140926
1988-08-18,1.0433638774322809,1.0165888567402621,0.9682784421987954
1988-08-19,1.0402767307042449,1.010247458809409,0.9590725617879523
1988-08-22,1.0275069989694874,0.9851217135781394,0.9231486594109437
1988-08-23,1.0279726295701548,0.9856951769831497,0.9238138870427153
1988-08-24,1.0441331692365465,1.0163666356608128,0.9667914527608468
1988-08-25,1.036399955048934,1.0009783621399109,0.9446856913575635
1988-08-26,1.0386615593410315,1.005015702447551,0.9502538000409387
1988-08-29,1.049668302095212,1.0259838811404058,0.9798442721055026
1988-08-30,1.050524302962203,1.0273189233411095,0.9816045521504801
1988-08-31,1.0465782905976215,1.0192624575099927,0.9699051076775106
1988-09-01,1.0340041024971016,0.9944351522852752,0.9343172305345676
1988-09-02,1.0587532864164793,1.0417145619591701,1.0008053069084264
1988-09-06,1.063357156571909,1.0504322560253982,1.0132136301591357
1988-09-07,1.0644864224563164,1.0523156927244637,1.0157806720170497
1988-09-08,1.0646005831789531,1.0521935548671497,1.0154456140564043
1988-09-09,1.068853046860139,1.0602532261377065,1.026955540225002
1988-09-12,1.067405595355885,1.0570349290796226,1.0221215839877895
1988-09-13,1.0713457562711863,1.0644955706262185,1.0327867568471394
1988-09-14,1.0789165015635056,1.0791951302913771,1.054021716552295
1988-09-15,1.0742287451472956,1.0694668860768672,1.039608702132253
1988-09-16,1.0843762236614156,1.0893255757144662,1.0684066751874206
1988-09-19,1.0770727428555145,1.0743000749846814,1.0461388573015167
1988-09-20,1.0811298181401678,1.0820433374658722,1.0572888339696995
1988-09-21,1.0830788062030512,1.0855925137845273,1.0623288539463935
1988-09-22,1.079132867372387,1.0773286407972211,1.0500357473754478
1988-09-23,1.0814721508857652,1.0816471162563635,1.0561876829113164
1988-09-26,1.078736453368922,1.0758181500145503,1.0474859475117217
1988-09-27,1.0763130337603126,1.070628378365842,1.0397429449133826
1988-09-28,1.0796282876036871,1.076869114490315,1.0486716437495354
1988-09-29,1.093796527575338,1.1047784926756392,1.0892768033567812
1988-09-30,1.091099784154363,1.098968732163828,1.0805162956911167
1988-10-03,1.0895352188503906,1.0954572530282407,1.0751709376007386
1988-10-04,1.0866433556710773,1.0892838928046393,1.0659168378931112
1988-10-05,1.0915982143260643,1.0988619443928016,1.0798118103437189
1988-10-06,1.0937423783613018,1.1028164451074365,1.0854729706755695
1988-10-07,1.1166549346939978,1.1486593848535416,1.152987964971892
1988-10-10,1.1173154192604478,1.1496407976322447,1.1542871930248628
1988-10-11,1.1161021375467215,1.1467653790595085,1.1497775354671629
1988-10-12,1.1002495372618915,1.1138118759799154,1.1000392747518886
1988-10-13,1.1052433518722324,1.1235535580482399,1.1142993378332335
1988-10-14,1.1064895257958307,1.125715798931203,1.1173424284587234
1988-10-17,1.1101950979497868,1.1328831603668785,1.1278392493199747
1988-10-18,1.122176517840462,1.1569594281770395,1.1636162991180583
1988-10-19,1.1124921374487227,1.136602824966094,1.1327219261896124
1988-10-20,1.136223825060289,1.184713284995816,1.2044618608559277
1988-10-21,1.1393826922872252,1.1909033798768085,1.2137113143576144
1988-10-24,1.1339923559745835,1.1792325872576683,1.195676234672126
1988-10-25,1.1344967090021332,1.1798861180116202,1.1964811222404486
1988-10-26,1.1307460276356172,1.17169040590282,1.183826152768124
1988-10-27,1.114269263956072,1.1371535309177734,1.1312984734404434
1988-10-28,1.11937999304518,1.1472067632753058,1.146123351229586
1988-10-31,1.1214067539213761,1.150980015359699,1.1515984613319092
1988-11-01,1.1223406003069223,1.1525155858077358,1.1537232316286261
1988-11-02,1.1223374826941437,1.1521259257815777,1.1529572876047738
1988-11-03,1.1231150229394986,1.1533377811617038,1.154594974602021
1988-11-04,1.112415979202344,1.1309766842806626,1.1208339564133984
1988-11-07,1.103356450907362,1.112174279075849,1.0927051492370592
1988-11-08,1.1085061849947986,1.1221765072188807,1.1072698039996332
1988-11-09,1.1013985195273308,1.107403795561078,1.085227137769342
1988-11-10,1.1031130501916828,1.1104714327958078,1.0895605269803752
1988-11-11,1.0798446742709846,1.063243081004566,1.0198753893621044
1988-11-14,1.0795293223661355,1.0622512043493777,1.0182801015329916
1988-11-15,1.0821026872156665,1.0669378701328724,1.0248477689494062
1988-11-16,1.06410437929082,1.0310667862080134,0.9729915529437902
1988-11-17,1.067302352884848,1.036898782286897,0.9810836823993738
1988-11-18,1.0751453960389663,1.051769765266718,1.0020245477723295
1988-11-21,1.074205603793142,1.0495554143361883,0.9986907286864461
1988-11-22,1.0781841523011049,1.0569546592226648,1.009082686303033
1988-11-23,1.0855197458596797,1.070958647354937,1.0289662744942376
1988-11-25,1.0787636609778277,1.0572435438934724,1.009025513798221
1988-11-28,1.0847330920180767,1.0685670717150757,1.0250657789711384
1988-11-29,1.094098363670078,1.086636838448336,1.0508937156860374
1988-11-30,1.105376236464185,1.1086575732025943,1.0826639993995972
1988-12-01,1.1005720104670609,1.0986308083602463,1.067796468901378
1988-12-02,1.0980707012287303,1.0932411577126404,1.0597566897036317
1988-12-05,1.1109099318660236,1.1184153688371137,1.0961818594817712
1988-12-06,1.1217973875935565,1.1399397353423912,1.1276421326664312
1988-12-07,1.1240191173788696,1.1440479357541191,1.133547329535627
1988-12-08,1.1177316001613438,1.1308406930941282,1.113726900339526
1988-12-09,1.1199924007317266,1.1350163894633771,1.119709812220202
1988-12-12,1.1180376072987823,1.1306530485951691,1.1130657806787836
1988-12-13,1.117292854882477,1.1287379967819569,1.1100472953643976
1988-12-14,1.1133083843407008,1.1202784811996847,1.0973776288027768
1988-12-15,1.1091677693284114,1.1115364142878232,1.0843427240942938
1988-12-16,1.1173616866718152,1.1275547697055313,1.1075954616067643
1988-12-19,1.127975592069931,1.148564583315095,1.138360695480407
1988-12-20,1.1221955323558328,1.136374595023088,1.120041428853177
1988-12-21,1.1218411334475538,1.1352460330168381,1.118181132276867
1988-12-22,1.1198083555644638,1.1307237498656852,1.111309318257445
1988-12-23,1.1248014221092746,1.1404007012250363,1.125386329450259
1988-12-27,1.1206217848251665,1.1315109696891825,1.1120334772464686
1988-12-28,1.1216725053688053,1.1332165962699212,1.1143539329576215
1988-12-29,1.1311932915433682,1.1520431258567894,1.1419321948463506
1988-12-30,1.124593691520812,1.1381841691447838,1.1211306766814848
1989-01-03,1.114949626937499,1.1182496777369826,1.091484098196255
1989-01-04,1.1318864122330563,1.15181259563629,1.1404333266120286
1989-01-05,1.1343032276628346,1.1563071600965986,1.1469094443102703
1989-01-06,1.1369543300877798,1.1612854880718064,1.154115536182382
1989-01-09,1.1383562557915714,1.1637212339219196,1.1575448557422123
1989-01-10,1.135933154260102,1.158337116880713,1.149308743954917
1989-01-11,1.1425653981161286,1.171438036278719,1.168606966387313
1989-01-12,1.1472459175057612,1.180604706734691,1.1821199311550055
1989-01-13,1.1503262339284361,1.1865125226115811,1.1907880337714507
1989-01-16,1.1514159061807963,1.1883263107420234,1.1933120219794922
1989-01-17,1.1490318710699694,1.1829692015147901,1.185034998157434
1989-01-18,1.1610892251792975,1.2073609881073932,1.2214798946645544
1989-01-19,1.162608140430337,1.2100771833155037,1.2253895275207853
1989-01-20,1.1615511243104883,1.2074326604438976,1.2211593199369741
1989-01-23,1.1531172706600261,1.1894540329407697,1.1936715762016026
1989-01-24,1.1695069276055388,1.2228310917839436,1.2437076882575318
1989-01-25,1.1722748039406827,1.228167966543055,1.251632021016748
1989-01-26,1.1826925685271386,1.2495412284373384,1.2840841383374877
1989-01-27,1.1913539887054208,1.2673800742443164,1.3113563914727762
1989-01-30,1.1963075752172996,1.2774522514503195,1.3267596658175567
1989-01-31,1.20684227192841,1.299474256581684,1.3608328742127958
1989-02-01,1.205472850662054,1.296041499171448,1.3552003002191157
1989-02-02,1.205079299897864,1.2947123319883225,1.352875963116105
1989-02-03,1.205661373280754,1.295475495050415,1.353830280783749
1989-02-06,1.2027308091126439,1.2886873198498987,1.3429459901287188
1989-02-07,1.2174415189559145,1.319723563141383,1.3912190615546274
1989-02-08,1.2134962569484586,1.310670515588928,1.3766537341766145
1989-02-09,1.2032671329942077,1.2880804318507324,1.3408166220999664
1989-02-10,1.187222887288604,1.2532415033099136,1.286177122524449
1989-02-13,1.1899125993560173,1.2584446282410997,1.293955203757479
1989-02-14,1.18725535859512,1.2523461542154886,1.284315990097545
1989-02-15,1.1972434173284796,1.2729453396456951,1.3157736990668918
1989-02-16,1.1995817163685611,1.2774372545612738,1.322502524969118
1989-02-17,1.2078914862109593,1.2946543729425972,1.349002853983945
1989-02-21,1.2047659025336503,1.287467147364499,1.3375285518875262
1989-02-22,1.1841946625405182,1.2430130405212578,1.2680141489545655
1989-02-23,1.1891479156753988,1.2529370829027566,1.2829696672089463
1989-02-24,1.169123165885541,1.2102589254031957,1.2171842702814941
1989-02-27,1.1723202440213958,1.2164126875562975,1.226245307164935
1989-02-28,1.176727159952697,1.2250888310032146,1.239139908403198
1989-03-01,1.169932973514203,1.2104718934382939,1.2167370836799756
1989-03-02,1.181638030232642,1.2342286875963864,1.252334855036447
1989-03-03,1.1866693392160608,1.2442670167323158,1.2673856356774458
1989-03-06,1.2017696559668574,1.2754604872616357,1.3148163751661492
1989-03-07,1.1980587893988326,1.267096255740586,1.301644193267921
1989-03-08,1.1989530121519825,1.2685040504667273,1.3035774094395454
1989-03-09,1.1988326050439002,1.2677625034103057,1.30219663791675
1989-03-10,1.1946144069713258,1.2583505320944088,1.2874557070839505
1989-03-13,1.204679984604394,1.2790678820578552,1.3190131980195186
1989-03-14,1.204013248953853,1.2771592229340218,1.3158192407665608
1989-03-15,1.2103322133850984,1.2900743374185168,1.335538140229106
1989-03-16,1.2216465438551967,1.3136967880506059,1.3719759587350684
1989-03-17,1.1941684606147474,1.2540857014894558,1.2783372234613688
1989-03-20,1.182886578785564,1.2298921509988918,1.2411036513476548
1989-03-21,1.1886591062461807,1.2414030505872313,1.2582905048117907
1989-03-22,1.185221601287703,1.2337293728102277,1.246385228152123
1989-03-23,1.1790521242507332,1.2203933971855967,1.225939395038482
1989-03-27,1.1863077386104255,1.2349238249623251,1.2475998435685896
1989-03-28,1.190519182379411,1.2431979214027638,1.2599007458029479
1989-03-29,1.1936378868575253,1.2492194741034486,1.2688171962272101
1989-03-30,1.1944931398384693,1.2505158904287754,1.270553669464998
1989-03-31,1.2040901860828799,1.2701184319656411,1.300190912378313
1989-04-03,1.2106040189900331,1.283365044070702,1.3202900827650428
1989-04-04,1.206737188906329,1.2746664621691903,1.3066221230926371
1989-04-05,1.210558349173666,1.2822417607577212,1.318027538916796
1989-04-06,1.2066914215858293,1.2735487503650036,1.3043790685502332
1989-04-07,1.2142979887080598,1.2891090014131281,1.3280430081250656
1989-04-10,1.2142555526740224,1.2885206496721329,1.3268898246435568
1989-04-11,1.2199108183675798,1.3000274777073546,1.3444215635935453
1989-04-12,1.2219757318120283,1.303929667904655,1.350229586710661
1989-04-13,1.2114747241412975,1.281013066815002,1.3143849519672433
1989-04-14,1.231764115358488,1.323432039457637,1.3794326438737283
1989-04-17,1.233321643307362,1.326273703001681,1.383625346313064
1989-04-18,1.250996186619091,1.363790126691786,1.442087470650246
1989-04-19,1.2556365912261955,1.373396844131307,1.4570684809139596
1989-04-20,1.2517307023239113,1.3643265126008846,1.4423689885898219
1989-04-21,1.2656977296275829,1.394250843743543,1.489560660564554
1989-04-24,1.262182096132921,1.3859698627239077,1.4760181637402332
1989-04-25,1.2544518574527397,1.3684629196635687,1.4477833147215953
1989-04-26,1.255423962277236,1.3700657681765125,1.4500666903890949
1989-04-27,1.26626899438583,1.3932243647855553,1.486575787318078
1989-04-28,1.2665386690786657,1.3932969884894346,1.486428331753145
1989-05-01,1.2647790569236765,1.3888931130293847,1.4791111124985667
1989-05-02,1.2609904130243836,1.3800437072811826,1.4647074055600988
1989-05-03,1.261377045353043,1.380367532707448,1.464959644450947
1989-05-04,1.2605150323764245,1.3779583051440676,1.4608609946301456
1989-05-05,1.2602384617250242,1.3768374396167324,1.45881883504742
1989-05-08,1.2541863695856406,1.3630943138848381,1.4367155983468098
1989-05-09,1.2516073797837308,1.3569740325326274,1.4267819264046155
1989-05-10,1.254179401878543,1.3620379552927602,1.4345123736928536
1989-05-11,1.2589757141652056,1.3719458556309494,1.4499102876001968
1989-05-12,1.2873024275959226,1.433180937792427,1.546731244907863
1989-05-15,1.2973274589738588,1.454977027064386,1.5817465774287354
1989-05-16,1.2944753209335746,1.448046083124045,1.5701694177587144
1989-05-17,1.3035247279779323,1.4677582362420438,1.6019568643447981
1989-05-18,1.3056673800734797,1.4720365392066708,1.608677870085575
1989-05-19,1.3191261814073376,1.5018372474157156,1.6572448607810117
1989-05-22,1.3225174990781874,1.5090033025719134,1.6688152363717885
1989-05-23,1.3074905153697003,1.4741551842510991,1.6107154298624606
1989-05-24,1.3110378463284686,1.481605483186951,1.6226416982944163
1989-05-25,1.3114633817509262,1.4820057979551247,1.6230073191641636
1989-05-26,1.3218003320755882,1.5048076712186265,1.660172832051574
1989-05-30,1.3116512725236138,1.4811265519071428,1.6206836039969454
1989-05-31,1.3176958332855162,1.494212265336159,1.6418677386940528
1989-06-01,1.3237794195117558,1.507438923220736,1.6633705273261485
1989-06-02,1.3384085288556744,1.540195886580396,1.717295211896317
1989-06-05,1.3242793523391627,1.5071105445177648,1.6616612204267946
1989-06-06,1.333718579539504,1.528046954450664,1.6959998007573787
1989-06-07,1.3448747824271112,1.5530555444686127,1.7373441024131864
1989-06-08,1.34405165303109,1.5505917774998976,1.7329117438446549
1989-06-09,1.3442820313700632,1.5505554035354328,1.7325499148306176
1989-06-12,1.342561402652355,1.5460200265558097,1.7246485893944214
1989-06-13,1.3330367821288074,1.5235213865585233,1.6867039943446727
1989-06-14,1.3327599113863504,1.5223365438441974,1.6844468856650292
1989-06-15,1.3173433448983713,1.4865678608869737,1.624792372244711
1989-06-16,1.3225684274632312,1.4978206773116531,1.642961563168528
1989-06-19,1.3249839480495416,1.5027474291228784,1.650784849956984
1989-06-20,1.3224440262316397,1.4964398229890534,1.6401070843590362
1989-06-21,1.3192796754835154,1.488735689094189,1.6271596063831264
1989-06-22,1.3309817846721819,1.5146049388632778,1.6692912654496115
1989-06-23,1.350214613401756,1.5578328080941126,1.7404711739428065
1989-06-26,1.3452553695445537,1.5458260172106923,1.7200514747781548
1989-06-27,1.3528603703630255,1.5627479904914219,1.7480024544028852
1989-06-28,1.342204432961346,1.5375684898643622,1.7054586539995114
1989-06-29,1.3169555970072588,1.479173957477354,1.6080155823895335
1989-06-30,1.310162741260865,1.4633865252792895,1.5819998856518893
1989-07-03,1.3156607228319812,1.4751469918065145,1.6008036295429038
1989-07-05,1.3216268754056917,1.4880112026675179,1.6214797113358823
1989-07-06,1.325564087680784,1.49635852464894,1.6348567457872947
1989-07-07,1.3394118057228266,1.5271034486015027,1.6849746765120506
1989-07-10,1.3484603025968174,1.5472055220338092,1.717968183572326
1989-07-11,1.355518795914427,1.5628647137515703,1.7437668135126243
1989-07-12,1.3598070168059584,1.5722110033556969,1.7591232180123224
1989-07-13,1.360349425894767,1.5729174935553707,1.7600192430034394
1989-07-14,1.3683052757179568,1.5907631601723626,1.7896796217698112
1989-07-17,1.3709155817570358,1.5962688239139662,1.798670742862584
1989-07-18,1.3665029066019907,1.585427720272274,1.7800459541289206
1989-07-19,1.3845640201890117,1.6267745709369086,1.849380698679532
1989-07-20,1.3753912293012105,1.6046399805681695,1.8113236023815793
1989-07-21,1.38525872599446,1.627083018115341,1.849013407269251
1989-07-24,1.3763199573598108,1.6054963998931242,1.8119003252935717
1989-07-25,1.3772915559053454,1.6071872264036942,1.8144548906678928
1989-07-26,1.3946111801542438,1.6470325032991968,1.8816228455305957
1989-07-27,1.4111113924401384,1.6854235829789117,1.9470969259145414
1989-07-28,1.411809741898317,1.686498550023395,1.9486355904420847
1989-07-31,1.4283878052864176,1.7255160944190753,2.015936744875692
1989-08-01,1.4192929663549818,1.702951057176274,1.976065936018579
1989-08-02,1.4219422172781595,1.7087246419349078,1.9857953075167585
1989-08-03,1.4242011494936426,1.713567159021404,1.9939150047484155
1989-08-04,1.4209978525644713,1.705255059308198,1.9790746866559963
1989-08-07,1.4439743242366818,1.7597941422938588,2.0736866621092616
1989-08-08,1.4442823871086201,1.759920018138373,2.0735606598107696
1989-08-09,1.4345635091729738,1.735611323331546,2.030252190018307
1989-08-10,1.4401387222330504,1.748490794961824,2.052513092407132
1989-08-11,1.425933155515602,1.7133740959446422,1.9903333148498468
1989-08-14,1.419491566132536,1.6972772352207688,1.9619458205461355
1989-08-15,1.426393397470933,1.7131733242992726,1.9891749211929182
1989-08-16,1.4305640833989743,1.7225833011686849,2.005229592744768
1989-08-17,1.425644177983527,1.7101272132134688,1.983145113326031
1989-08-18,1.4321946957165868,1.7252405835116411,2.009104260590391
1989-08-21,1.4102644124670833,1.6717942027159276,1.9154070885448675
1989-08-22,1.412601400956312,1.6767339064798548,1.9235702850991625
1989-08-23,1.4271109104593525,1.71057949099486,1.9814868506045091
1989-08-24,1.4553533959021505,1.777675247770834,2.0977358018684282
1989-08-25,1.4514088628184565,1.7674061967110326,2.0792055282823365
1989-08-28,1.458544509374973,1.7841540871443182,2.1084081940141894
