Date,1x  CSPX,2x  (e.g. 2USL),3x  (e.g. 3USL)
1988-02-29,0.046588233119485345,0.08745987177211267,0.12799853028308172
1988-03-31,-0.030973445884020623,-0.0682918786296467,-0.10552412391797994
1988-04-30,0.011010350326310814,0.01291195120657318,0.01121642099612874
1988-05-31,0.008576235567941515,0.008581324974087146,0.006338713543990959
1988-06-30,0.0458208669970519,0.08413483085098061,0.12152767826627531
1988-07-31,-0.003825079439378265,-0.015588581477402386,-0.028869677783089354
1988-08-31,-0.03400892154121904,-0.07500339158273461,-0.1153162780462007
1988-09-30,0.04254005071261191,0.07819995141246916,0.11404330912172478
1988-10-31,0.027776533555546434,0.04732735488612372,0.06578537123804051
1988-11-30,-0.014295007053537923,-0.036770788017442935,-0.05985980725658857
1988-12-31,0.01738544255130603,0.026632746355482517,0.03552965398611163
1989-01-31,0.07313626337025925,0.1417082505708116,0.2138039771071314
1989-02-28,-0.024953643633639166,-0.05724270811962284,-0.08942535715856648
1989-03-31,0.023253500948582584,0.03675619254936158,0.049268854599145095
1989-04-30,0.05186362592900284,0.0969819454813845,0.14323851797592235
1989-05-31,0.04039131647205396,0.07242912148696545,0.10457241941666773
1989-06-30,-0.005716867151251748,-0.020630094379485264,-0.036463261705710015
1989-07-31,0.09023693034635993,0.17912531283541644,0.27429639101711567
1989-08-31,0.019465084199501437,0.029505836586318557,0.03848416993968984
1989-09-30,-0.004100913357480862,-0.015600951878178004,-0.027323933064209882
1989-10-31,-0.023274926568390142,-0.05896857724091287,-0.09923244035494938
1989-11-30,0.02032010288310193,0.032676992993179166,0.04451896110138498
1989-12-31,0.023964104626695626,0.04037550358510522,0.056263000187233514
1990-01-31,-0.0671877386803279,-0.13928839205021282,-0.20837074965807567
1990-02-28,0.012830110778635717,0.018052683555976667,0.02245531518828625
1990-03-31,0.02643664707950033,0.04436043147632773,0.06175547676726301
1990-04-30,-0.02499987025816075,-0.056912166566083,-0.08851620352145484
1990-05-31,0.09741936318453193,0.19360367587610217,0.29683936365532415
1990-06-30,-0.00681258810665053,-0.022073573117354583,-0.03823938263624005
1990-07-31,-0.0032539425185241777,-0.014908639898854492,-0.027522343682382155
1990-08-31,-0.09044287656108163,-0.18396851078592746,-0.2721968100983623
1990-09-30,-0.048717985267206054,-0.10256506041378533,-0.15494699153600955
1990-10-31,-0.004331697062339934,-0.020399609591307155,-0.04029284399896871
1990-11-30,0.06459055793555968,0.12302792239726146,0.18206717885521773
1990-12-31,0.027789849234425734,0.049066021247033076,0.07016654045918647
1991-01-31,0.04348559510797312,0.07869397851272986,0.111986829397003
1991-02-28,0.07146896311983508,0.13930465286840454,0.20880808750994206
1991-03-31,0.024147732234123476,0.04173991531931165,0.05843541134281627
1991-04-30,0.002313876940944759,-0.0032382010370599623,-0.010576392464860751
1991-05-31,0.043084945178357925,0.08018465971027999,0.11705816849532602
1991-06-30,-0.04586901545722788,-0.09545954492329434,-0.14334853521324964
1991-07-31,0.04654741943124718,0.08782123770269679,0.129766879200927
1991-08-31,0.023615441687437677,0.03992550368483916,0.05463097828406238
1991-09-30,-0.016785771240381386,-0.038523695228117494,-0.06006575779508838
1991-10-31,0.01338073384629812,0.0201928443939019,0.026139342428772583
1991-11-30,-0.040345095310422296,-0.0851118612094085,-0.12962085403991042
1991-12-31,0.11429141066174098,0.23397372850618026,0.36418972278978723
1992-01-31,-0.01867852695397776,-0.04188180334183034,-0.06515242960862366
1992-02-29,0.012884744654889424,0.02125539064099735,0.028947073847424454
1992-03-31,-0.019502537801537545,-0.04330874769465354,-0.06679255511698967
1992-04-30,0.02930778736131545,0.05353021328768226,0.0767434732561294
1992-05-31,0.004827316822806571,0.005266218224661445,0.005202085143331425
1992-06-30,-0.014927906869540264,-0.03430755323502255,-0.053827178471092196
1992-07-31,0.04078366017339774,0.07829332920100729,0.11640882117745921
1992-08-31,-0.02052625693749288,-0.04429391175866715,-0.06765388341766532
1992-09-30,0.011696740575726672,0.019286533427096186,0.02622284176021794
1992-10-31,0.003398004765172935,0.002476957938878588,0.0008302024753010784
1992-11-30,0.033990483841624286,0.06510170563800632,0.09681448184542174
