Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09838948398828505,0.0988172406135029,0.09838948398828505,0.09838948398828506,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09368420784557524,0.09368420784557524,0.09325645118951797,0.09325645118951797,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.0868393760919364,0.0868393760919364,0.08641162514686584,0.08641162514686584,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.0885503813624382,0.08897813797102129,0.0885503813624382,0.0885503813624382,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09111768752336502,0.09154543847956864,0.09111768752336502,0.09111768752336502,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09667843580245972,0.09710619228119054,0.09667843580245972,0.09667843580245972,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.1013837456703186,0.10181226753735857,0.1013837456703186,0.1013837456703186,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10566210746765137,0.10608986425967092,0.10566210746765137,0.10566210746765137,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11122285574674606,0.11165061232436137,0.11122285574674606,0.11122285574674606,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1214897558093071,0.12191751254676415,0.1214897558093071,0.1214897558093071,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12320072203874588,0.12362847860504089,0.12320072203874588,0.12320072203874588,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12063419806362252,0.12063419806362252,0.12020645290613176,0.12020645290613174,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11721217269407669,0.11721217269407669,0.11678441613912584,0.11678441613912582,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11806771904230118,0.11892323247581674,0.11806771904230118,0.11806771904230118,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11592888811520922,0.11592888811520922,0.11550114303827286,0.11550114303827286,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11079508444932833,0.11079508444932833,0.11036732792854309,0.11036732792854309,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10608986425967092,0.10608986425967092,0.10566210746765137,0.10566210746765137,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10395102182769188,0.10395102182769188,0.10352327674627304,0.10352327674627304,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10908406972885132,0.10951182624940002,0.10908406972885132,0.10908406972885132,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.1090841259258775,0.1090841259258775,0.10822862386703491,0.10822862386703491,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.1048065985819526,0.1048065985819526,0.104378841817379,0.104378841817379,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.1048065572977066,0.10523431389378303,0.1048065572977066,0.1048065572977066,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10694533586502075,0.10780083769026193,0.10694533586502075,0.10694533586502075,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10651760949591485,0.10651760949591485,0.10608985275030136,0.10608985275030136,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11250613629817963,0.11293389296035904,0.11250613629817963,0.11250613629817963,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.10951182624940002,0.10951182624940002,0.10908406972885132,0.10908406972885132,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11122285574674606,0.11207835747899011,0.11122285574674606,0.11122285574674606,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11250613629817963,0.11336164962253846,0.11250613629817963,0.11250613629817963,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11250614772113998,0.11293390442675033,0.11207839101552963,0.11207839101552963,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11079508444932833,0.11079508444932833,0.11036732792854309,0.11036732792854309,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11036735408574473,0.11036735408574473,0.1095118522644043,0.1095118522644043,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10651760949591485,0.10651760949591485,0.10608985275030136,0.10608985275030136,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10266782747058752,0.10266782747058752,0.10224007070064545,0.10224007070064545,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09753394875992134,0.09753394875992134,0.09667843580245972,0.09667843580245972,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09154543847956864,0.09154543847956864,0.09111768752336502,0.09111768752336502,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09453971683979034,0.09496746779065869,0.09453971683979034,0.09453971683979034,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09796174615621567,0.09838949139062714,0.09796174615621567,0.09796174615621567,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09796174615621567,0.09881724804802729,0.09796174615621567,0.09796174615621567,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09838948398828505,0.0988172406135029,0.09838948398828505,0.09838948398828506,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09411195879013817,0.09411195879013817,0.09325645118951797,0.09325645118951797,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09325645118951797,0.09368420784557524,0.09325645118951797,0.09325645118951797,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09068992553744276,0.09068992553744276,0.09026217460632324,0.09026217460632324,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.08983439379528092,0.08983439379528092,0.08940587192773819,0.08940587192773819,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08812266076489375,0.08812266076489375,0.08726715296506882,0.08726715296506882,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08940587192773819,0.08983439379528092,0.08940587192773819,0.08940587192773819,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09325645118951797,0.09411195879013817,0.09325645118951797,0.09325645118951797,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08812262502758403,0.08812262502758403,0.08769486844539642,0.08769486844539642,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08341731504770711,0.08341731504770711,0.08298955857753754,0.08298955857753754,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08427281677722931,0.08470057324847581,0.08427281677722931,0.08427281677722931,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08213410008457844,0.08213410008457844,0.08127859234809875,0.08127859234809875,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08641162514686584,0.0868393760919364,0.08641162514686584,0.08641162514686584,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08769486844539642,0.08812262502758403,0.08769486844539642,0.08769486844539642,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09068992733955383,0.09154543493028693,0.09068992733955383,0.09068992733955383,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09111768752336502,0.09154543847956864,0.09111768752336502,0.09111768752336502,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09026214110403442,0.09026214110403442,0.08983438462018967,0.08983438462018967,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08940589994692454,0.08940589994692454,0.08897814899682999,0.08897814899682999,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08897813797102129,0.08897813797102129,0.0885503813624382,0.0885503813624382,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08855037589827829,0.08855037589827829,0.08769486844539642,0.08769486844539642,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08127854567826392,0.08127854567826392,0.08085079491138458,0.08085079491138458,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.0774280336860994,0.0774280336860994,0.07700028270483017,0.07700028270483017,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07486148368503423,0.07486148368503423,0.07400597631931305,0.07400597631931305,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07700028270483017,0.0774280336860994,0.07700028270483017,0.07700028270483017,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07657246829255959,0.07657246829255959,0.07614471763372421,0.07614471763372421,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.079139843583107,0.07999535151114624,0.079139843583107,0.079139843583107,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08298955857753754,0.08384506580638484,0.08298955857753754,0.08298955857753754,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.0881226509809494,0.08897815868579037,0.0881226509809494,0.0881226509809494,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08769490400923347,0.08769490400923347,0.08726715296506882,0.08726715296506882,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.0881226509809494,0.08897815868579037,0.0881226509809494,0.0881226509809494,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09154544770717621,0.09240095541731148,0.09154544770717621,0.09154544770717621,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09154543847956864,0.09154543847956864,0.09111768752336502,0.09111768752336502,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.0902621503228139,0.0902621503228139,0.08940587192773819,0.08940587192773819,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08812262502758403,0.08812262502758403,0.08769486844539642,0.08769486844539642,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08512835020416563,0.08512835020416563,0.08470059931278229,0.08470059931278229,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08470059931278229,0.08555610680704259,0.08470059931278229,0.08470059931278229,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08470058630806777,0.08470058630806777,0.08384507894515991,0.08384507894515991,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08341731504770711,0.08341731504770711,0.08298955857753754,0.08298955857753754,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09026217460632324,0.09068992553744276,0.09026217460632324,0.09026217460632324,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09068992733955383,0.09111768399066751,0.09068992733955383,0.09068992733955383,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08940589994692454,0.08940589994692454,0.08897814899682999,0.08897814899682999,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08855040197762237,0.08855040197762237,0.0881226509809494,0.0881226509809494,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.0924009308218956,0.09325643830431063,0.0924009308218956,0.0924009308218956,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09411197900772095,0.09453973575567094,0.09411197900772095,0.09411197900772095,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09539520740509033,0.09582295827951597,0.09539520740509033,0.09539520740509033,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09539520740509033,0.09582295827951597,0.09539520740509033,0.09539520740509033,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09539520740509033,0.09582295827951597,0.09539520740509033,0.09539520740509033,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09111768399066751,0.09111768399066751,0.09068992733955383,0.09068992733955383,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08598386314831945,0.08598386314831945,0.08555611222982407,0.08555611222982407,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.0881226509809494,0.08855040197762237,0.0881226509809494,0.0881226509809494,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09411197900772095,0.09453973575567094,0.09411197900772095,0.09411197900772095,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09753399342298508,0.09796175009759553,0.09753399342298508,0.09753399342298508,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10010048002004623,0.10052823656387483,0.10010048002004623,0.10010048002004623,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.1001005287891222,0.1001005287891222,0.09924502670764923,0.09924502670764923,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.0988172406135029,0.0988172406135029,0.09838948398828505,0.09838948398828506,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09710619228119054,0.09710619228119054,0.09667843580245972,0.09667843580245972,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09582295827951597,0.09582295827951597,0.09539520740509033,0.09539520740509033,13641600,0.0,0.0
