Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-05-25 00:00:00-04:00,3.6566871931083518,4.1784227586455955,3.6476133204094463,4.173885822296143,395343000,0.0,0.0
2006-05-26 00:00:00-04:00,4.201107256460863,4.241031087234828,4.002393672717078,4.076797962188721,103044000,0.0,0.0
2006-05-30 00:00:00-04:00,4.080426982094442,4.081334282747886,3.8880649655856936,3.9924123287200928,49898000,0.0,0.0
2006-05-31 00:00:00-04:00,4.024171211669894,4.115815094912011,4.024171211669894,4.0777058601379395,30002000,0.0,0.0
2006-06-01 00:00:00-04:00,4.076796029705557,4.364431011888654,4.07407369595872,4.310896396636963,62344000,0.0,0.0
2006-06-02 00:00:00-04:00,4.400727143426415,4.418874454903112,4.245567478867541,4.263714790344238,37253000,0.0,0.0
2006-06-05 00:00:00-04:00,4.269157937727998,4.468778745702106,4.264621002849967,4.459704875946045,37188000,0.0,0.0
2006-06-06 00:00:00-04:00,4.53501756501317,4.593996435095634,4.337211741402924,4.382579803466797,49045000,0.0,0.0
2006-06-07 00:00:00-04:00,4.3853023281193275,4.391653865736755,4.241938432374462,4.319064617156982,25013000,0.0,0.0
2006-06-08 00:00:00-04:00,4.319063248611793,4.329951286315918,4.128516315133866,4.329951286315918,34439000,0.0,0.0
2006-06-09 00:00:00-04:00,4.42794981977347,4.42794981977347,4.326324754709803,4.335398197174072,13372000,0.0,0.0
2006-06-12 00:00:00-04:00,4.355358588541145,4.378042400822288,4.201106242099857,4.260085105895996,14546000,0.0,0.0
2006-06-13 00:00:00-04:00,4.192033972304412,4.296381365852844,4.110371265034065,4.128518581390381,16716000,0.0,0.0
2006-06-14 00:00:00-04:00,4.074074712398317,4.123980138659628,4.032335856749107,4.094037055969238,15971000,0.0,0.0
2006-06-15 00:00:00-04:00,4.119444188045081,4.184774605232842,4.094945335682933,4.169349193572998,16500000,0.0,0.0
2006-06-16 00:00:00-04:00,4.128519140318934,4.173887221018686,4.083150626952973,4.084965229034424,12280000,0.0,0.0
2006-06-19 00:00:00-04:00,4.123979734498483,4.123979734498483,4.0014850813157,4.023262023925781,11509000,0.0,0.0
