Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1984-05-04 00:00:00-04:00,0.1888907551765442,0.19125207549163248,0.1888907551765442,0.1888907551765442,25789500,0.0,0.0
1984-05-07 00:00:00-04:00,0.1888907479920753,0.1912520682173507,0.18652942776679993,0.18652942776679993,1026000,0.0,0.0
1984-05-08 00:00:00-04:00,0.18652942776679993,0.1888907479920753,0.18652942776679993,0.18652942776679993,1372500,0.0,0.0
1984-05-09 00:00:00-04:00,0.18652942776679993,0.1888907479920753,0.18652942776679993,0.18652942776679993,7416000,0.0,0.0
1984-05-10 00:00:00-04:00,0.1865294573510631,0.1865294573510631,0.18180765211582184,0.18180765211582184,3037500,0.0,0.0
1984-05-11 00:00:00-04:00,0.18180764295180932,0.18416896343257655,0.17944630980491638,0.17944630980491638,2281500,0.0,0.0
1984-05-14 00:00:00-04:00,0.17944630980491638,0.18652944794904802,0.17944630980491638,0.17944630980491638,499500,0.0,0.0
1984-05-15 00:00:00-04:00,0.18416902422904968,0.18889083078501515,0.18416902422904968,0.18416902422904968,436500,0.0,0.0
1984-05-16 00:00:00-04:00,0.18416902422904968,0.18889083078501515,0.18416902422904968,0.18416902422904968,351000,0.0,0.0
1984-05-17 00:00:00-04:00,0.18416902422904968,0.18652950952474656,0.18416902422904968,0.18416902422904968,652500,0.0,0.0
1984-05-18 00:00:00-04:00,0.1652792244659299,0.1652792244659299,0.16055741906166077,0.16055741906166077,3847500,0.0,0.0
1984-05-21 00:00:00-04:00,0.16055741906166077,0.1652792244659299,0.16055741906166077,0.16055741906166077,2254500,0.0,0.0
1984-05-22 00:00:00-04:00,0.16055741906166077,0.1652792244659299,0.16055741906166077,0.16055741906166077,121500,0.0,0.0
1984-05-23 00:00:00-04:00,0.16291877627372742,0.16527924867327384,0.16291877627372742,0.16291877627372742,148500,0.0,0.0
1984-05-24 00:00:00-04:00,0.16291877627372742,0.16527924867327384,0.16291877627372742,0.16291877627372742,234000,0.0,0.0
1984-05-25 00:00:00-04:00,0.16291877627372742,0.16527924867327384,0.16291877627372742,0.16291877627372742,1584000,0.0,0.0
1984-05-29 00:00:00-04:00,0.16291877627372742,0.1676405697034392,0.16291877627372742,0.16291877627372742,193500,0.0,0.0
1984-05-30 00:00:00-04:00,0.16291877627372742,0.16527924867327384,0.16291877627372742,0.16291877627372742,333000,0.0,0.0
1984-05-31 00:00:00-04:00,0.16291877627372742,0.16527924867327384,0.16291877627372742,0.16291877627372742,4500,0.0,0.0
1984-06-01 00:00:00-04:00,0.1676405668258667,0.17236322147126104,0.1676405668258667,0.1676405668258667,1030500,0.0,0.0
1984-06-04 00:00:00-04:00,0.17000184953212738,0.17472450276214405,0.17000184953212738,0.17000184953212738,72000,0.0,0.0
1984-06-05 00:00:00-04:00,0.17236323654651642,0.1747245704088051,0.17236323654651642,0.17236323654651642,1035000,0.0,0.0
1984-06-06 00:00:00-04:00,0.17236323654651642,0.1747245704088051,0.17236323654651642,0.17236323654651642,1489500,0.0,0.0
1984-06-07 00:00:00-04:00,0.17708498239517212,0.18180763583804443,0.17708498239517212,0.17708498239517212,414000,0.0,0.0
1984-06-08 00:00:00-04:00,0.17708498239517212,0.18180763583804443,0.17708498239517212,0.17708498239517212,1174500,0.0,0.0
1984-06-11 00:00:00-04:00,0.17708498239517212,0.184168956226418,0.17708498239517212,0.17708498239517212,1201500,0.0,0.0
1984-06-12 00:00:00-04:00,0.17944630980491638,0.18416896343257655,0.17944630980491638,0.17944630980491638,1264500,0.0,0.0
1984-06-13 00:00:00-04:00,0.17944630980491638,0.18652944794904802,0.17944630980491638,0.17944630980491638,729000,0.0,0.0
1984-06-14 00:00:00-04:00,0.17944630980491638,0.18889076842981528,0.17944630980491638,0.17944630980491638,103500,0.0,0.0
1984-06-15 00:00:00-04:00,0.17944630980491638,0.18889076842981528,0.17944630980491638,0.17944630980491638,13500,0.0,0.0
1984-06-18 00:00:00-04:00,0.17944630980491638,0.18889076842981528,0.17944630980491638,0.17944630980491638,45000,0.0,0.0
1984-06-19 00:00:00-04:00,0.18180765211582184,0.18889077795085268,0.18180765211582184,0.18180765211582184,58500,0.0,0.0
1984-06-20 00:00:00-04:00,0.18180765211582184,0.1865294573510631,0.18180765211582184,0.18180765211582184,207000,0.0,0.0
1984-06-21 00:00:00-04:00,0.18180765211582184,0.1865294573510631,0.18180765211582184,0.18180765211582184,108000,0.0,0.0
1984-06-22 00:00:00-04:00,0.18180765211582184,0.1865294573510631,0.18180765211582184,0.18180765211582184,148500,0.0,0.0
1984-06-25 00:00:00-04:00,0.18180764295180932,0.18416896343257655,0.17944630980491638,0.17944630980491638,108000,0.0,0.0
1984-06-26 00:00:00-04:00,0.17944629632811215,0.18416894960109087,0.1747245043516159,0.1747245043516159,153000,0.0,0.0
1984-06-27 00:00:00-04:00,0.1747245043516159,0.1818076292976639,0.1747245043516159,0.1747245043516159,27000,0.0,0.0
1984-06-28 00:00:00-04:00,0.17472450276214405,0.17472450276214405,0.17000184953212738,0.17000184953212738,603000,0.0,0.0
